instance_id,archive_id,cluster_id,lab_l,lab_a,lab_b,perc,is_discounted,discount_depth,price_std,price_curr
3891,4,19,7.717895822588964,1.6616812790097988,0.025786487880350695,96.95,True,36.36363636363637,55,35
3892,4,191,70.86181381861813,1.0767923207679233,1.028897110288971,100.01,True,36.36363636363637,55,35
3893,4,168,60.1272,-1.1739,0.4016,100.0,False,0.0,85,85
3894,4,84,24.768458061275737,23.198292315419387,-41.80793571069813,99.55000000000001,True,45.45454545454545,55,30
3895,4,89,27.077804452204276,7.6488432998690525,-20.44805761676124,91.64,True,36.36363636363637,55,35
3898,4,19,12.721480886926859,1.3969098023477475,1.9009732115982743,99.67,True,25.0,40,30
3899,4,156,70.7179,4.1259999999999994,14.409499999999996,100.00000000000001,True,36.36363636363637,55,35
3900,4,30,32.82788278827883,2.0,1.753875387538754,99.99,False,0.0,70,70
3901,4,175,63.779121772718035,5.799044521244156,16.85871112014637,98.38,True,45.45454545454545,55,30
3902,4,85,33.74595771144279,26.707193200663347,-48.81187810945274,96.48,True,36.36363636363637,55,35
3903,4,16,17.519715921136317,0.32849268602925585,0.4915200339198644,94.33999999999999,False,0.0,40,40
3904,4,6,27.816396922260544,2.0,-1.0,75.38,False,0.0,40,40
3905,4,183,90.4981,-0.27140000000000003,-0.9937,100.0,True,37.5,40,25
3906,4,183,93.87069054767574,0.0,0.12382234185733514,96.59,True,27.27272727272727,55,40
3910,4,181,84.44774708539019,1.4913349438084234,-3.993383047999159,95.21000000000001,True,36.36363636363637,55,35
3911,4,19,11.252384298765183,2.952314024696315,1.0,99.61000000000001,False,0.0,70,70
3913,4,29,38.61345496009122,-0.7174711769922716,-1.5229950589129608,78.93,False,0.0,75,75
3915,4,19,15.065792213200083,2.8348948573808035,-0.8348948573808036,96.05999999999999,False,0.0,75,75
3916,4,11,10.739121716462801,0.19209945859234007,0.7915580509324243,99.74000000000001,False,0.0,200,200
3918,4,168,58.3964,-0.5954,0.9954000000000001,100.0,False,0.0,85,85
3919,4,19,13.100694444444448,2.0,1.0,97.91999999999999,True,27.27272727272727,55,40
3920,4,198,82.51931505453065,-0.73132198552645,11.0331260829681,98.10999999999999,False,0.0,75,75
3922,4,27,13.734761120263592,17.793435559498164,3.508047142314029,78.91,False,0.0,75,75
3923,4,11,11.832399103139014,1.0,0.0,89.2,False,0.0,85,85
3924,4,175,56.7012214895687,5.0603178034807055,18.23446113933629,92.50999999999999,False,0.0,200,200
3925,4,25,17.318583182821595,21.236303431667675,4.961770018061409,99.66,False,0.0,70,70
3926,4,19,11.39603166649965,1.8225273073454256,1.0,99.78999999999999,False,0.0,70,70
3930,4,198,84.8836116388361,1.1447855214478553,9.829417058294169,100.01,False,0.0,90,90
3931,4,11,11.36591478696742,0.83468671679198,0.2361904761904762,99.74999999999999,False,0.0,80,80
3932,4,19,12.914074855034267,2.0,1.4171850289931474,94.85,True,27.27272727272727,55,40
3933,4,19,11.0,1.625,0.625,92.16,False,0.0,95,95
3935,4,31,35.144000000000005,5.2018,-4.1424,100.0,False,0.0,85,85
3936,4,199,88.091,-0.9768000000000001,3.9418000000000006,99.99999999999999,False,0.0,70,70
3937,4,11,11.617279006907598,0.0,0.0,99.89,False,0.0,40,40
3938,4,143,62.00750075007501,8.256925692569258,-7.676467646764676,99.99000000000001,False,0.0,40,40
3939,4,218,90.24492449244926,-18.454145414541454,22.936193619361937,99.99,False,0.0,80,80
3940,4,19,11.454500000000003,1.5959,0.9973000000000001,100.0,False,0.0,65,65
3941,4,19,8.477172164119068,2.131637168141593,1.8276347546259049,99.44,False,0.0,75,75
3942,4,11,12.214937343358397,1.0,0.0,99.75,False,0.0,55,55
3943,4,85,31.672228364659762,21.370992059503465,-40.24856769524575,99.49000000000001,False,0.0,55,55
3944,4,63,29.220999999999993,47.7229,-4.356999999999999,100.0,False,0.0,40,40
3946,4,19,11.216286775780702,2.8313083642936046,1.0,99.58999999999999,False,0.0,55,55
3948,4,19,10.623800383877159,1.6203656935043942,1.0,98.99000000000001,False,0.0,60,60
3950,4,218,88.01559999999999,-15.179700000000002,24.5739,100.0,False,0.0,35,35
3957,4,218,87.44520000000001,-17.1647,32.8598,99.99999999999999,False,0.0,30,30
3958,4,31,31.83441655834417,6.147885211478853,-4.872212778722128,100.00999999999999,False,0.0,85,85
3959,4,31,34.07339266073392,5.991800819918007,-4.991800819918008,100.01000000000002,False,0.0,60,60
3961,4,85,33.3146017699115,26.552101769911502,-44.63926991150443,90.4,False,0.0,30,30
3970,4,11,11.517528044871797,1.1291065705128205,1.908253205128205,99.83999999999999,False,0.0,135,135
3971,4,6,26.521452145214514,3.8402840284028406,-1.4893489348934894,99.99000000000001,False,0.0,45,45
3976,4,142,65.49523618493633,10.303279510580683,-4.148731320830408,99.71,False,0.0,85,85
3977,4,19,12.069799999999999,2.3228999999999997,1.0165,100.00000000000001,False,0.0,80,80
3978,4,188,84.08750000000002,-2.3941999999999997,-3.7141,100.0,False,0.0,45,45
3981,4,23,12.530133816279305,12.987523895764161,-1.4705704799275583,99.39,False,0.0,70,70
3983,4,11,11.044837639489295,0.549713481451694,1.0,99.47,True,52.94117647058824,85,40
3984,4,135,81.01360000000001,11.2589,-2.6307,100.0,False,0.0,70,70
3985,4,57,26.807780778077813,40.079407940794084,33.26582658265827,99.99,False,0.0,70,70
3986,4,146,50.9293,15.838899999999999,-17.560599999999997,100.00000000000001,False,0.0,40,40
3987,4,159,56.281500000000015,41.44690000000001,57.95850000000001,99.99999999999997,False,0.0,85,85
3988,4,205,78.25670000000001,-11.270800000000001,11.1934,99.99999999999999,True,29.411764705882355,85,60
3989,4,199,91.02604042806183,0.0,1.7592152199762188,84.1,False,0.0,40,40
3990,4,143,64.52745274527453,7.254425442544255,-5.742274227422743,99.99,False,0.0,85,85
3991,4,19,12.795006041079342,2.0,0.8396093435360452,99.32,False,0.0,85,85
3992,4,19,12.454617473970123,2.0,2.6363739248528746,88.36,False,0.0,40,40
3993,4,159,52.06010000000001,41.8779,47.7243,100.0,False,0.0,40,40
3994,4,182,79.8778,0.11460000000000001,2.6512000000000002,100.0,False,0.0,40,40
3995,4,198,82.26910000000001,1.5550999999999995,8.343699999999998,100.00000000000001,False,0.0,35,35
3996,4,6,27.879286401025535,2.8007691485952355,-4.180749919880355,93.61,False,0.0,35,35
3997,4,120,67.67245832355013,26.561634186428737,25.059521014322613,85.18,False,0.0,35,35
3998,4,174,51.31987891019173,3.0000000000000004,17.245206861755804,49.55,False,0.0,110,110
3999,4,54,34.371603401783865,36.029869321717484,25.719871395975936,96.42,False,0.0,90,90
4000,4,52,44.42489919354839,36.470640120967744,28.557207661290324,79.36,False,0.0,110,110
4001,4,177,67.14165497896214,4.462617326572445,19.14467580105729,92.69,False,0.0,90,90
4002,4,84,24.693411479385613,19.958771220695226,-38.658245755860946,98.96000000000001,False,0.0,40,40
4003,4,6,22.30739770207619,5.697641604515219,-5.15238863132433,99.22,False,0.0,65,65
4004,4,198,81.09589999999999,-0.3353,11.5846,100.0,False,0.0,110,110
4005,4,11,4.913253012048193,1.1808232931726907,0.22028112449799195,99.60000000000001,False,0.0,110,110
4006,4,83,19.267529340956965,17.683418597652725,-33.82947136121978,99.69,False,0.0,90,90
4007,4,31,33.220055988802244,6.070385922815438,-4.324035192961409,100.02,False,0.0,80,80
4009,4,11,10.021586345381523,0.932730923694779,0.6005020080321284,99.60000000000001,False,0.0,90,90
4014,4,5,30.401699999999998,5.045399999999999,-6.2789,100.00000000000001,False,0.0,120,120
4015,4,11,11.364393179538615,1.0,-0.26238716148445335,99.7,False,0.0,120,120
4016,4,14,16.956535110199894,1.0,-0.8309584828293184,97.55,True,42.857142857142854,35,20
4017,4,178,78.35430645693543,2.32779672203278,-4.618963810361897,90.91,True,40.0,25,15
4018,4,19,11.829349136199278,2.125954198473283,0.0,99.55999999999999,True,46.666666666666664,75,40
4019,4,11,9.953238133547867,0.5050281576830249,-0.785699919549477,99.44,True,33.33333333333333,45,30
