cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
137,28,83.16,19.75,-3.65,#f1c2d6,349.5,85.71428571428571,34.40529647426198,24.0,3.6423627474727347,0.0002701470240313531,True,38.1025641025641,-4.187280367569542,24,-1.244765553672937,0.2257526480561886,True,0.9461,0.763,0.8414,True,False
138,10,69.54,41.99,-19.2,#e48dcd,335.4,,,,,,False,,,6,,,False,0.8943,0.5544,0.8058,False,False
139,5,63.38,54.82,-10.98,#ea6eae,348.7,,,,,,False,,,2,,,False,0.921,0.4346,0.6843,False,False
140,31,57.22,46.69,-20.57,#c668ae,336.2,70.96774193548387,19.658752695460148,22.0,2.1898566253450364,0.02853463651980504,True,51.77156177156177,9.481717301428127,22,3.7377116183944055,0.0012142564805890897,True,0.78,0.409,0.6829,False,True
141,19,61.63,3.33,-10.91,#9193a7,287.0,36.84210526315789,-14.466883976865835,7.0,-1.2616261271395157,0.20708335016457924,True,,,7,,,False,0.5697,0.5793,0.6588,False,False
142,32,64.35,10.23,-3.81,#ab96a3,339.6,34.375,-16.933989240023728,11.0,-1.916519065442744,0.05529905881168515,True,51.90786690786692,9.618022437733273,11,2.324970570339373,0.042412113056997665,True,0.673,0.5889,0.6393,False,False
143,73,66.08,8.99,-8.2,#aa9baf,317.7,60.273972602739725,8.964983362715994,44.0,1.5324622789355924,0.1254083991198298,True,54.30893349075166,12.019089020618019,44,7.1273086533390355,8.421284627656083e-09,True,0.6683,0.6111,0.6877,False,True
144,12,51.85,10.94,-7.16,#897588,326.8,,,,,,False,45.87601608624968,3.586171616116033,12,1.2691563005776358,0.2305815912292721,True,0.5378,0.4619,0.5334,False,False
145,40,57.74,10.87,-8.71,#97849a,321.3,35.0,-16.30898924002373,14.0,-2.0636494077456713,0.039050969433645846,True,39.43722943722944,-2.852615032904204,14,-0.7038340820847945,0.49395089371009,True,0.5928,0.5214,0.6041,False,False
146,7,50.97,14.83,-18.24,#847298,309.1,,,,,,False,,,2,,,False,0.5177,0.4473,0.5981,False,False
147,12,54.14,6.09,-14.63,#7f7f9a,292.6,,,,,,False,,,3,,,False,0.5,0.4985,0.6061,False,False
148,11,65.53,16.74,62.66,#d49124,75.0,,,,,,False,,,2,,,False,0.8344,0.5715,0.1443,False,False
149,8,76.47,14.8,44.17,#eeb06a,71.5,,,,,,False,,,2,,,False,0.9348,0.6933,0.4194,False,False
150,11,72.37,24.91,36.62,#ee9e6f,55.8,,,,,,False,49.09090909090909,6.801064620775449,11,2.4686166223599924,0.03318336148932562,True,0.9367,0.6228,0.4381,False,False
151,21,72.11,12.43,26.58,#d6a780,64.9,80.95238095238095,29.643391712357225,17.0,2.7177932492884276,0.006571888960086173,True,34.57601222307105,-7.713832247062598,17,-2.058479501104059,0.05621207485553528,True,0.8431,0.6566,0.5057,True,False
152,10,83.36,-1.42,52.75,#ebcd6a,91.5,,,,,,False,,,4,,,False,0.9248,0.8067,0.4162,False,False
153,17,75.46,5.68,58.61,#e1b349,84.5,0.0,-51.30898924002373,0.0,-4.232498329465281,2.311096303110931e-05,True,,,0,,,False,0.8842,0.7041,0.2871,True,False
154,36,83.26,9.31,28.08,#f3c79b,71.7,100.0,48.69101075997627,36.0,5.8449246350515045,5.067976600496374e-09,True,37.964285714285715,-4.325558755847929,36,-1.5268099770258963,0.13579558048207718,True,0.9531,0.7835,0.6086,True,False
155,30,81.15,7.88,18.64,#e5c3a7,67.1,96.66666666666667,45.35767742664294,29.0,4.970388213627066,6.681897727572811e-07,True,53.96551724137931,11.675672771245665,29,7.052469192266759,1.1351010627390838e-07,True,0.8996,0.7665,0.6559,True,True
156,68,72.33,3.92,15.19,#c3ae95,75.5,80.88235294117648,29.573363701152743,55.0,4.879036376111638,1.0660540313187957e-06,True,45.70273363000636,3.4128891598727122,55,1.7574881246205847,0.08450243398518602,True,0.7667,0.6825,0.5881,True,False
157,36,73.83,4.48,22.93,#cdb18b,78.9,69.44444444444444,18.135455204420715,25.0,2.1770007900374773,0.029480508494281438,True,45.24180264180264,2.9519581716689984,25,1.2412424841605376,0.22651171351068677,True,0.8041,0.6954,0.548,False,False
158,15,61.66,37.31,63.27,#e5771b,59.5,26.666666666666668,-24.642322573357063,4.0,-1.909440558193237,0.05620528292703295,True,,,4,,,False,0.8981,0.4678,0.1078,False,False
159,5,52.9,41.79,49.77,#cd5c27,50.0,,,,,,False,,,1,,,False,0.8058,0.3632,0.1561,False,False
160,11,50.44,9.73,37.06,#997038,75.3,,,,,,False,,,0,,,False,0.6007,0.4415,0.2198,False,False
161,18,52.52,24.67,33.29,#b26b45,53.5,16.666666666666664,-34.64232257335706,3.0,-2.940506401445103,0.0032767623073170797,True,,,3,,,False,0.7009,0.4217,0.2711,True,False
162,2,52.76,23.89,51.49,#b66c20,65.1,,,,,,False,,,0,,,False,0.7145,0.4241,0.1274,False,False
163,9,45.95,20.58,39.22,#9b5e2a,62.3,,,,,,False,,,6,,,False,0.6106,0.369,0.1658,False,False
164,5,47.57,-3.71,18.47,#767151,101.4,,,,,,False,,,4,,,False,0.464,0.4461,0.3203,False,False
165,16,44.45,3.1,21.5,#7a6645,81.8,18.75,-32.55898924002373,3.0,-2.605612210975378,0.009171022806540296,True,,,3,,,False,0.4796,0.4011,0.2725,True,False
166,21,64.4,0.37,0.07,#9c9b9b,10.7,38.095238095238095,-13.213751144785634,8.0,-1.2114755291009818,0.22571320774474024,True,,,8,,,False,0.6151,0.6114,0.6117,False,False
167,21,53.62,0.47,-0.22,#807f80,335.0,23.809523809523807,-27.49946543049992,5.0,-2.5212317885641182,0.011694479035837124,True,,,5,,,False,0.5049,0.5014,0.5038,True,False
168,40,59.13,0.94,3.36,#928d88,74.4,30.0,-21.308989240023728,12.0,-2.6963217877976766,0.007010990180331334,True,42.404360345536816,0.11451587540317121,12,0.03300963600309031,0.9742582599402484,True,0.575,0.5551,0.5352,True,False
169,28,63.3,11.21,9.27,#b39189,39.6,10.714285714285714,-40.59470352573801,3.0,-4.297612606752575,1.726475578204209e-05,True,,,3,,,False,0.7031,0.572,0.5384,True,False
170,18,58.26,10.58,11.3,#a58578,46.9,0.0,-51.30898924002373,0.0,-4.355204850727969,1.3294253430702088e-05,True,,,0,,,False,0.6497,0.5218,0.4738,True,False
171,18,62.33,4.16,7.99,#a49388,62.5,0.0,-51.30898924002373,0.0,-4.355204850727969,1.3294253430702088e-05,True,,,0,,,False,0.6432,0.5793,0.5363,True,False
172,9,67.23,6.9,3.27,#b29f9e,25.4,,,,,,False,,,3,,,False,0.7012,0.6248,0.6197,False,False
173,12,56.22,4.56,10.6,#968374,66.7,,,,,,False,,,2,,,False,0.5884,0.5157,0.4575,False,False
174,15,51.72,7.6,17.0,#92755e,65.9,20.0,-31.308989240023728,3.0,-2.426015393353106,0.01526562276359589,True,,,3,,,False,0.5737,0.4624,0.3712,True,False
175,84,60.11,4.79,17.58,#a48d72,74.8,57.14285714285714,5.833867902833411,48.0,1.0697323003663999,0.28473982289400035,True,45.36701146076146,3.0771669906278163,48,1.4388115092614573,0.15683051677452675,True,0.6459,0.553,0.4481,False,False
176,4,64.22,12.48,24.06,#bf9271,62.6,,,,,,False,,,1,,,False,0.7506,0.5749,0.4449,False,False
177,67,65.87,4.97,21.05,#b69b7a,76.7,56.71641791044776,5.40742867042403,38.0,0.8855377425686579,0.3758666727752229,True,47.664031874558184,5.374187404424539,38,2.8817675510858884,0.006546740407002403,True,0.7161,0.6111,0.4811,False,True
178,140,78.98,2.56,-7.46,#c1c2d1,289.0,77.14285714285715,25.83386790283342,108.0,6.115505029865278,9.625164656652968e-10,True,38.77672545904678,-3.5131190110868644,108,-2.205535146825938,0.02955553115230887,True,0.7601,0.763,0.8209,True,False
179,63,79.79,-1.59,-11.42,#b7c7da,262.1,26.984126984126984,-24.324862255896747,17.0,-3.8627761361349133,0.0001121057322681187,True,35.162464985994404,-7.12737948413924,17,-2.587800027417792,0.019825789808914376,True,0.7188,0.7826,0.8579,True,False
180,28,74.46,-0.26,-8.35,#aeb7c6,268.2,39.285714285714285,-12.023274954309443,11.0,-1.272860090857219,0.20306769324967944,True,39.84415584415584,-2.4456886259778017,11,-0.516414852793519,0.6167909914233316,True,0.6855,0.7212,0.7776,False,False
181,197,84.59,0.9,-1.77,#d3d2d6,297.1,44.67005076142132,-6.638938478602407,88.0,-1.8642778196338115,0.06228269996231269,True,45.1606372636522,2.8707927935185538,88,1.5734135703514227,0.11925287100561814,True,0.8288,0.8263,0.8408,False,False
182,84,79.69,0.57,1.04,#c7c5c3,61.4,58.333333333333336,7.024344093309609,49.0,1.2880250102769237,0.19773725722646007,True,41.00470298009314,-1.2851414900405018,49,-0.6698233224823672,0.5061800721249533,True,0.7823,0.7728,0.7668,False,False
183,658,91.22,0.62,-0.11,#e6e5e6,349.6,47.11246200607903,-4.196527233944702,310.0,-2.1536834364373028,0.03126500596605031,True,42.403889274335185,0.11404480420154073,310,0.13624800038466361,0.8917139518705521,True,0.9057,0.8997,0.902,False,False
184,61,85.27,1.48,-6.85,#d1d4e1,282.2,62.295081967213115,10.986092727189389,38.0,1.7166709310081305,0.08603931432865108,True,44.42583732057417,2.1359928504405232,38,0.8676924057189989,0.39115574176459333,True,0.8222,0.8339,0.8857,False,False
185,107,92.77,1.62,-2.81,#eae9ef,299.9,57.943925233644855,6.634935993621127,62.0,1.3731168665396212,0.1697160184193428,True,51.73860727086533,9.448762800731686,62,6.733946189662356,6.626880439850938e-09,True,0.9214,0.9154,0.9396,False,True
186,44,84.21,-3.91,0.34,#cad4d1,175.0,88.63636363636364,37.327374396339906,39.0,4.953733700052212,7.280282560251271e-07,True,43.38827838827839,1.0984339181447424,39,0.46757670333490775,0.6427577854341409,True,0.7938,0.8326,0.8206,True,False
187,46,93.6,-0.24,-2.79,#e9ecf1,265.1,82.6086956521739,31.299706412150186,38.0,4.24715445447887,2.165027105668931e-05,True,45.23219814241486,2.9423536722812145,38,1.3103640918154646,0.19814919196749523,True,0.9157,0.9292,0.9485,True,False
188,121,84.47,-2.63,-4.94,#c8d4db,242.0,61.15702479338842,9.848035553364697,74.0,2.167310665963937,0.030211173766139524,True,51.16992316992317,8.880078699789529,74,5.2700644499523355,1.3294693741078769e-06,True,0.7873,0.8341,0.8622,False,True
189,18,72.82,-1.05,7.5,#b6b2a5,97.9,50.0,-1.308989240023728,9.0,-0.11110950287937149,0.9115295131962788,True,,,9,,,False,0.7164,0.7011,0.6472,False,False
190,94,70.08,-0.09,1.17,#acaba9,94.5,85.1063829787234,33.797393738699675,80.0,6.555804791944338,5.53425878493347e-11,True,44.28954819690114,1.9997037267674926,80,1.227296992152879,0.2233557306606926,True,0.6748,0.6716,0.6633,True,False
191,232,74.68,0.77,1.08,#bab7b5,54.6,69.39655172413794,18.087562484114205,161.0,5.51192008346185,3.5494008705741746e-08,True,46.91138054492091,4.621536074787265,161,3.8434599686855924,0.0001746610440303201,True,0.7299,0.7184,0.7128,True,True
192,97,75.79,-6.02,-5.15,#a9bec3,220.5,85.56701030927834,34.25802106925462,83.0,6.750361243262688,1.4747750159048722e-11,True,47.34910771958965,5.059263249456002,83,2.829883996766536,0.005853563409871358,True,0.665,0.7473,0.7684,True,True
193,9,79.73,-11.9,-6.82,#a5ccd1,209.8,,,,,,False,,,9,,,False,0.6477,0.8029,0.8226,False,False
194,36,85.86,-6.56,-2.76,#c6dadb,202.8,77.77777777777779,26.46878853775405,28.0,3.177343656859485,0.0014863080207290426,True,44.05265567765567,1.7628112075220272,28,0.6659084505748212,0.5111193279764777,True,0.7781,0.8577,0.8612,True,False
195,30,85.12,-0.73,20.28,#e2d3ae,92.1,30.0,-21.308989240023728,9.0,-2.335083165010262,0.019539076606145754,True,,,9,,,False,0.8879,0.8302,0.6842,True,False
196,19,82.5,-5.3,16.09,#cfcfaf,108.2,68.42105263157895,17.11206339155522,13.0,1.4923065878303141,0.13561879050811498,True,37.098901098901095,-5.1909433712325495,13,-1.1393526498204636,0.27678917707242273,True,0.8143,0.8129,0.6865,False,False
197,12,91.64,-4.04,15.23,#ebe8c9,104.9,,,,,,False,,,6,,,False,0.923,0.9113,0.7915,False,False
198,328,83.01,1.03,9.51,#d8cdbc,83.8,56.40243902439024,5.093449784366511,185.0,1.8455585430753851,0.0649563307044342,True,42.187537985040116,-0.10230648509352847,185,-0.09590317734688204,0.9237018409413799,True,0.8483,0.8055,0.7411,False,False
199,224,89.1,-0.01,4.48,#e3dfd7,90.1,55.80357142857143,4.494582188547702,125.0,1.345836216126608,0.17835534285110155,True,42.56005119063943,0.270206720505783,125,0.19645504684633291,0.8445756264929031,True,0.8926,0.8764,0.8443,False,False
200,292,86.41,1.45,8.2,#e1d6c8,80.0,51.02739726027398,-0.28159197974975125,149.0,-0.09626991363128524,0.9233062055200298,True,40.91972093901624,-1.3701235311174074,149,-1.1578191144803154,0.24880292098933315,True,0.8853,0.8421,0.7876,False,False
201,2,87.63,-21.23,9.39,#b6e6c9,156.2,,,,,,False,,,2,,,False,0.7168,0.9051,0.7889,False,False
202,15,90.58,-11.48,2.33,#cdeadf,168.5,53.333333333333336,2.0243440933096046,8.0,0.15685878244623958,0.8753561444963859,True,,,8,,,False,0.8076,0.9195,0.875,False,False
203,15,71.46,-12.39,0.71,#96b5ad,176.7,73.33333333333333,22.0243440933096,11.0,1.7065832879258467,0.08789953359480171,True,31.570247933884296,-10.719596536249348,11,-2.117868921983411,0.060239288718499345,True,0.589,0.7125,0.6796,False,False
204,36,73.34,-7.87,0.67,#a4b8b2,175.1,58.333333333333336,7.024344093309609,21.0,0.8432103009414682,0.39911083838174,True,39.78657321514464,-2.503271254989002,21,-0.8658279995624695,0.39685233227720135,True,0.6464,0.7233,0.7003,False,False
205,5,75.44,-12.12,15.08,#aebf9d,128.8,,,,,,False,,,5,,,False,0.683,0.7512,0.6185,False,False
206,25,81.82,-10.89,4.9,#b9d1c1,155.8,92.0,40.69101075997628,23.0,4.070496235751981,4.6913099214798015e-05,True,54.79710144927536,12.507256979141715,23,5.431311482585697,1.8663411782748715e-05,True,0.7272,0.8205,0.7603,True,True
207,7,68.54,-54.95,36.76,#3dbe61,146.2,,,,,,False,,,4,,,False,0.2407,0.7452,0.3809,False,False
208,15,58.11,-38.54,0.41,#0f9d89,179.4,40.0,-11.308989240023726,6.0,-0.8762908878734985,0.380871917435326,True,,,6,,,False,0.0617,0.616,0.5404,False,False
209,18,65.92,-39.76,-1.18,#27b2a1,181.7,16.666666666666664,-34.64232257335706,3.0,-2.940506401445103,0.0032767623073170797,True,,,3,,,False,0.1542,0.7016,0.6316,True,False
210,10,61.49,-2.83,16.36,#9a9577,99.8,,,,,,False,,,3,,,False,0.6075,0.5844,0.4689,False,False
211,25,60.71,-7.13,26.47,#979463,105.1,8.0,-43.30898924002373,2.0,-4.33238384555288,1.475034866253915e-05,True,,,2,,,False,0.5922,0.5836,0.3896,True,False
212,27,74.26,-7.85,27.47,#bbb983,105.9,96.29629629629629,44.98730705627256,26.0,4.676821068199019,2.913562724093848e-06,True,50.86080586080587,8.570961390672224,26,2.8892969278361385,0.007865102111249864,True,0.734,0.727,0.517,True,True
213,72,66.06,-3.27,12.54,#a3a18a,104.6,70.83333333333334,19.524344093309608,51.0,3.3145271174484217,0.0009179827538362881,True,34.53422979994989,-7.755614670183753,51,-3.56514734518093,0.0008115751836646663,True,0.6428,0.6336,0.5415,True,True
214,80,71.3,-3.56,15.22,#b3af92,103.1,56.25,4.9410107599762725,45.0,0.8841779263186132,0.3766001721875457,True,32.623724423724425,-9.666120046409219,45,-4.25225575299098,0.00010858274197450934,True,0.7034,0.6887,0.576,False,True
215,33,76.33,-12.86,49.42,#c2c05d,104.6,72.72727272727273,21.418283487249003,24.0,2.461617143040331,0.013831222227296509,True,35.91414141414142,-6.375703055992226,24,-1.9831762418060488,0.05941248384777114,True,0.7627,0.7564,0.3681,True,False
216,17,85.78,-12.09,47.73,#deda7a,104.2,70.58823529411765,19.279246054093925,12.0,1.5903524494622245,0.11175538222272623,True,47.923280423280424,5.63343595314678,12,2.04747921820169,0.0652584030468627,True,0.8721,0.858,0.4789,False,False
217,12,79.32,-20.83,48.04,#bbcd67,113.4,,,,,,False,,,3,,,False,0.7369,0.8051,0.4076,False,False
218,26,89.8,-21.12,28.3,#cdebaa,126.7,23.076923076923077,-28.23206616310065,6.0,-2.8801042792328606,0.003975436586101713,True,,,6,,,False,0.805,0.925,0.6702,True,False
219,9,83.82,-11.95,25.22,#ccd6a1,115.4,,,,,,False,,,2,,,False,0.8031,0.84,0.6318,False,False
220,110,86.76,-6.97,26.09,#dfdba7,105.0,50.0,-1.308989240023728,55.0,-0.27467004238531534,0.7835697489244069,True,37.63794596208389,-4.651898508049754,55,-2.275621065749478,0.026860713062538774,True,0.8752,0.8614,0.6572,False,False
