cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
14,23,33.47,-3.61,9.89,#4f4f3f,110.0,65.21739130434783,17.355973155892237,15.0,1.6662512921132469,0.09566337369970634,True,42.53160173160174,2.1617568182610682,15,0.5667800077587213,0.579837710480494,True,0.3107,0.3134,0.2472,False,False
15,47,30.79,-0.29,16.76,#51472e,91.0,31.914893617021278,-15.946524531434314,15.0,-2.1884800184886624,0.028634655195607615,True,34.74285714285714,-5.626987770483531,15,-1.7968048084135004,0.09396718324689834,True,0.3183,0.2815,0.1815,False,False
16,19,24.11,-1.2,1.89,#383936,122.3,0.0,-47.86141814845559,0.0,-4.176283522342697,2.963104622725126e-05,True,,,0,,,False,0.2224,0.2266,0.2136,True,False
17,21,26.33,-3.24,5.99,#3d3f35,118.4,38.095238095238095,-9.7661800532175,8.0,-0.8959050521736064,0.3703034756443261,True,,,8,,,False,0.2395,0.2489,0.2084,False,False
18,25,24.19,2.17,8.79,#41372c,76.1,0.0,-47.86141814845559,0.0,-4.790525745648922,1.6634487676358422e-06,True,,,0,,,False,0.2577,0.2195,0.1743,True,False
19,25,17.33,-0.03,9.42,#2f2a1d,90.2,36.0,-11.861418148455593,9.0,-1.187228277353446,0.23513758987148237,True,,,9,,,False,0.1864,0.1653,0.1142,False,False
20,76,23.29,-0.9,11.47,#3c3726,94.5,69.73684210526315,21.87542395680756,53.0,3.817604080669058,0.0001347539450745048,True,36.267305022022,-4.102539891318671,53,-1.6958463826138956,0.09589507688645513,True,0.2373,0.2171,0.1505,True,False
21,10,44.74,-32.12,1.99,#0d7765,176.5,,,,,,False,27.164835164835164,-13.205009748505507,10,-2.18665893969801,0.05655741304108314,True,0.0541,0.4686,0.3985,False,False
22,14,41.57,-27.1,-4.41,#086e68,189.2,50.0,2.1385818515444077,7.0,0.16018339950561855,0.8727366058120084,True,,,7,,,False,0.0337,0.4315,0.4099,False,False
23,72,37.25,-26.51,-0.94,#0a6258,182.0,52.77777777777778,4.916359629322187,38.0,0.8350981151597411,0.4036624678441041,True,33.6308024846806,-6.7390424286600705,38,-3.17022931273763,0.003055222855329158,True,0.043,0.3876,0.3468,False,True
24,34,34.34,-30.19,14.23,#175c39,154.8,76.47058823529412,28.60917008683852,26.0,3.3394298869799295,0.0008395053979559512,True,39.6421527190758,-0.7276921942648684,26,-0.20081012965143377,0.842471815032678,True,0.0935,0.3614,0.2239,True,False
25,27,41.14,-35.54,14.66,#136e47,157.6,40.74074074074074,-7.120677407714854,11.0,-0.7406803184885038,0.45888729557586927,True,32.46556473829201,-7.904280175048662,11,-1.9840754634476694,0.07536001348503667,True,0.0778,0.4348,0.2815,False,False
26,31,38.9,-23.38,8.64,#32654c,159.7,54.83870967741935,6.977291528963758,17.0,0.7776699678611756,0.43676360132159153,True,34.274509803921575,-6.095335109419096,17,-1.6820470749285512,0.11197016223207755,True,0.1992,0.3973,0.3016,False,False
27,9,42.92,-20.72,-12.25,#1b6f78,210.6,,,,,,False,,,1,,,False,0.1068,0.4375,0.4741,False,False
