cluster_id,lab_l,lab_a,lab_b,r,g,b,hex_color,hue_angle,n_products
279,76.46,8.31,12.45,0.8354,0.7164,0.6514,#d5b6a6,56.3,13
280,73.64,6.63,19.51,0.809,0.6888,0.5711,#ceaf91,71.2,40
281,73.59,4.71,6.5,0.7633,0.6961,0.6632,#c2b1a9,54.1,54
282,77.63,1.82,7.75,0.79,0.7459,0.6966,#c9beb1,76.8,64
283,73.18,-0.18,8.56,0.7297,0.7027,0.6436,#bab3a4,91.2,50
284,58.47,-24.31,26.92,0.444,0.5925,0.3615,#71975c,132.1,14
285,58.09,-10.49,20.18,0.5282,0.5646,0.4078,#868f67,117.5,7
286,55.76,-14.68,38.52,0.5109,0.546,0.2516,#828b40,110.9,20
287,48.88,-45.16,23.19,0.0187,0.5242,0.2935,#04854a,152.8,10
288,50.76,-37.52,7.51,0.0903,0.5363,0.4195,#17886a,168.7,21
289,51.77,-22.47,9.72,0.3373,0.5236,0.4161,#56856a,156.6,1
290,61.99,-25.12,8.46,0.408,0.634,0.5257,#68a186,161.4,8
291,68.31,-23.29,8.17,0.4891,0.6978,0.5924,#7cb197,160.7,12
292,61.32,-47.07,19.63,0.1631,0.6585,0.4377,#29a76f,157.4,40
293,55.66,-50.83,27.45,0.0102,0.6018,0.3262,#029953,151.6,1
294,68.9,-47.15,17.96,0.2527,0.741,0.5255,#40bc86,159.1,5
295,60.04,-42.95,6.13,0.0482,0.6415,0.5201,#0ca384,171.9,11
296,88.81,0.03,27.91,0.953,0.8673,0.6665,#f3dda9,89.9,21
297,83.73,-4.13,18.38,0.8427,0.8233,0.683,#d6d1ae,102.7,20
298,87.44,-4.55,24.73,0.8971,0.8636,0.675,#e4dcac,100.4,21
299,81.3,8.78,25.11,0.9212,0.7643,0.6101,#eac29b,70.7,28
300,82.04,3.65,44.94,0.9311,0.7813,0.4668,#edc777,85.4,18
301,75.59,10.5,74.92,0.9285,0.6916,0.1,#ecb019,82.0,12
302,78.3,4.87,63.16,0.9175,0.7357,0.2746,#e9bb46,85.6,6
303,62.44,1.57,38.59,0.6866,0.5806,0.3197,#af9451,87.7,9
304,63.56,-2.39,53.34,0.6924,0.5992,0.2081,#b09835,92.6,2
305,68.76,-18.03,35.66,0.6189,0.6877,0.3989,#9daf65,116.8,12
306,66.92,-6.63,20.41,0.6478,0.6481,0.4941,#a5a57d,108.0,30
307,77.21,-6.42,15.61,0.7469,0.7581,0.634,#bec1a1,112.4,26
308,78.72,-4.19,28.08,0.8101,0.7668,0.5589,#cec38e,98.5,8
309,71.95,-1.13,32.39,0.7646,0.6867,0.4588,#c2af74,92.0,7
310,83.49,-11.37,42.97,0.8427,0.832,0.4933,#d6d47d,104.8,23
311,88.6,-13.52,65.07,0.9213,0.89,0.3595,#eae25b,101.7,18
312,83.84,-4.97,61.29,0.9182,0.819,0.3466,#ead058,94.6,14
313,78.79,-8.98,59.86,0.8312,0.7734,0.3046,#d3c54d,98.5,28
314,88.57,-29.01,35.87,0.7469,0.9254,0.5975,#beeb98,129.0,16
315,82.74,-15.4,30.78,0.7789,0.8344,0.5782,#c6d493,116.6,8
316,90.7,-12.45,26.4,0.8787,0.9173,0.6958,#e0e9b1,115.3,22
