cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
87,69,27.21,-13.2,-6.77,#1c464a,207.2,40.57971014492754,-0.15638773402748551,28.0,-0.026438840079520142,0.9789073150645492,True,34.39293899377933,0.4024944411104414,28,0.193418358396177,0.8480790478821212,True,0.111,0.2757,0.291,False,False
88,25,24.63,-10.58,-11.72,#133f4b,227.9,16.0,-24.736097878955025,4.0,-2.5171921030853674,0.011829431147198281,True,,,4,,,False,0.0754,0.25,0.297,False,False
89,47,21.12,-11.27,-6.59,#13373c,210.3,46.808510638297875,6.072412759342849,22.0,0.8472769246227491,0.39684078542325774,True,28.924539512774803,-5.065905039894087,22,-2.0876508418881135,0.04919809839922958,True,0.0771,0.2187,0.2357,False,False
90,18,47.85,-21.76,-6.43,#367c7b,196.5,66.66666666666666,25.93056878771164,12.0,2.2390482954327293,0.02515277393288253,True,32.765151515151516,-1.2252930375173747,12,-0.38335009767244854,0.7087654801033488,True,0.2137,0.4866,0.4851,False,False
91,1,47.25,-32.83,1.46,#127e6c,177.5,,,,,,False,,,0,,,False,0.0707,0.4951,0.4262,False,False
92,11,46.3,-15.67,-9.52,#40757d,211.3,,,,,,False,,,3,,,False,0.2522,0.4619,0.4904,False,False
93,58,41.84,-14.35,-4.41,#406969,197.1,51.724137931034484,10.988040052079462,30.0,1.7031362635072351,0.08854257094781873,True,33.420540897011485,-0.5699036556574057,30,-0.2514140139224308,0.8032670871873663,True,0.2539,0.4147,0.4137,False,False
94,12,36.1,-14.8,-10.44,#265c65,215.2,,,,,,False,,,2,,,False,0.1506,0.3617,0.3965,False,False
95,25,34.02,-13.26,-1.2,#345651,185.2,40.0,-0.7360978789550221,10.0,-0.07490671233072216,0.9402889358966764,True,32.2017316017316,-1.7887129509372883,10,-0.4944928925664809,0.6328035654585776,True,0.2076,0.3374,0.3197,False,False
96,9,38.13,-12.39,9.35,#4a5f4a,143.0,,,,,,False,,,0,,,False,0.2919,0.3726,0.2913,False,False
97,56,31.89,-24.58,3.24,#125445,172.5,41.07142857142857,0.3353306924735455,23.0,0.05107195525493482,0.9592681832837727,True,34.19802703690171,0.2075824842328231,23,0.08147254773952439,0.9358028319917312,True,0.0711,0.3327,0.2717,False,False
98,30,38.67,-26.5,1.36,#196658,177.1,40.0,-0.7360978789550221,12.0,-0.08205619210417381,0.9346020292293264,True,41.48351648351649,7.493071930847599,12,1.484503130781147,0.16575706860237888,True,0.1005,0.4009,0.3456,False,False
99,50,35.68,-25.25,-2.83,#035e57,186.4,44.0,3.2639021210449757,22.0,0.46971809864092806,0.6385564355147999,True,37.90255496137849,3.9121104087096015,22,1.3925689799725252,0.17832071426452964,True,0.0152,0.371,0.3441,False,False
100,44,46.0,10.18,12.2,#846659,50.2,43.18181818181818,2.4457203028631582,19.0,0.3301781217065818,0.741265377072406,True,25.911905432029272,-8.078539120639618,19,-3.0125743541047227,0.007478027902662302,True,0.5208,0.4015,0.3493,False,False
101,18,41.66,7.03,10.95,#745d50,57.3,33.33333333333333,-7.402764545621693,6.0,-0.6392126402263483,0.5226846102270939,True,,,6,,,False,0.456,0.3677,0.3164,False,False
102,29,39.66,14.09,11.43,#79544b,39.0,37.93103448275862,-2.8050633961964055,11.0,-0.30743750399283964,0.7585103854398146,True,23.636363636363637,-10.354080916305254,11,-4.416654397783137,0.001300869577016115,True,0.4766,0.3317,0.2961,False,True
103,18,35.12,8.68,5.79,#634d49,33.7,22.22222222222222,-18.513875656732804,4.0,-1.5986329521127074,0.1099021833975654,True,,,4,,,False,0.3908,0.3039,0.2891,False,False
104,7,42.48,26.22,29.66,#975134,48.5,,,,,,False,,,2,,,False,0.5923,0.3201,0.2055,False,False
105,7,41.96,22.83,45.07,#945213,63.1,,,,,,False,,,4,,,False,0.5808,0.3238,0.0776,False,False
106,9,45.03,9.94,37.56,#8a632a,75.2,,,,,,False,,,4,,,False,0.5434,0.3886,0.1659,False,False
107,68,38.78,-0.58,15.51,#635a42,92.1,42.64705882352941,1.9109609445743858,29.0,0.3207165955199066,0.74842516972459,True,33.78648554510624,-0.20395900756265206,29,-0.10610242450119522,0.9162576089265095,True,0.3911,0.3559,0.2596,False,False
108,29,43.13,0.43,7.58,#6b6559,86.7,24.137931034482758,-16.598166844472264,7.0,-1.819174209196363,0.06888485625762579,True,,,7,,,False,0.4228,0.3968,0.3508,False,False
109,42,43.69,0.28,17.46,#72664a,89.1,50.0,9.263902121044975,21.0,1.221894664912086,0.22174746324799444,True,31.19349962207105,-2.7969449305978387,21,-0.9057618941927932,0.37584496156070485,True,0.4482,0.4005,0.2917,False,False
110,17,41.63,3.17,11.49,#6e5f4f,74.6,5.88235294117647,-34.85374493777855,1.0,-2.924752190593081,0.0034473062366761485,True,,,1,,,False,0.4337,0.3758,0.312,False,False
111,13,30.64,4.48,8.67,#54453a,62.7,,,,,,False,,,6,,,False,0.3299,0.2719,0.2308,False,False
112,28,27.95,8.99,8.53,#533c35,43.5,10.714285714285714,-30.02181216466931,3.0,-3.233188941012892,0.0012241656961049967,True,,,3,,,False,0.3287,0.2379,0.209,True,False
113,29,36.18,1.55,6.59,#5b534a,76.8,41.37931034482759,0.6432124658725613,12.0,0.07049667230804144,0.9437983490759507,True,35.23731714908185,1.2468725964129632,12,0.21769838084842152,0.8316497332265653,True,0.3607,0.329,0.2928,False,False
114,19,30.23,-0.82,3.23,#484742,104.2,15.789473684210526,-24.946624194744498,3.0,-2.213113822940258,0.02688979934712196,True,,,3,,,False,0.2826,0.2799,0.2595,False,False
115,26,31.43,-1.82,12.29,#4e4a36,98.4,61.53846153846154,20.80236365950652,16.0,2.1588105105418163,0.03086487073619886,True,30.02766106442577,-3.9627834882431188,16,-1.4128596142212642,0.17811008929683042,True,0.3077,0.291,0.2147,False,False
116,48,24.06,-2.54,11.54,#3b3927,102.4,58.333333333333336,17.597235454378314,28.0,2.481305449014017,0.013090214679767597,True,38.57142857142857,4.580984018759679,28,1.6338870444408748,0.11389083524230591,True,0.2351,0.2267,0.1563,False,False
117,24,80.27,15.71,7.61,#e9bcb9,25.8,41.66666666666667,0.9305687877116442,10.0,0.09278318319218957,0.9260758112417073,True,45.79682539682539,11.8063808441565,10,2.4207653467073844,0.038562199092431935,True,0.9162,0.7394,0.7279,False,False
118,37,84.44,13.56,7.21,#f1c9c5,28.0,51.35135135135135,10.615253472396324,19.0,1.314154408720934,0.18879424744419537,True,49.38345864661654,15.393014093947649,19,3.313984813443432,0.003860253065339722,True,0.9477,0.7905,0.7753,False,True
119,31,77.26,17.33,15.11,#e8b2a3,41.1,41.935483870967744,1.1993859920127192,13.0,0.13591111793068295,0.8918915461971649,True,43.896308819385744,9.905864266716854,13,1.87272347345423,0.08566551652071994,True,0.9103,0.7007,0.6421,False,False
120,15,70.43,16.31,16.96,#d3a08e,46.1,33.33333333333333,-7.402764545621693,5.0,-0.5835186368240085,0.5595442147506409,True,,,5,,,False,0.8304,0.6308,0.5581,False,False
121,23,70.72,14.95,10.78,#cfa29a,35.8,26.08695652173913,-14.649141357215894,6.0,-1.429852547029636,0.15275934387990045,True,,,6,,,False,0.8119,0.6391,0.6045,False,False
122,37,66.62,30.64,7.65,#da8c95,14.0,45.94594594594595,5.209848066990924,17.0,0.6449723338030473,0.5189451146539321,True,24.7287391578049,-9.261705394863991,17,-2.877395769565395,0.010942174361938164,True,0.8565,0.552,0.5867,False,False
123,5,70.57,20.29,3.3,#d29fa7,9.2,,,,,,False,,,3,,,False,0.8271,0.625,0.6563,False,False
124,11,72.88,27.81,14.86,#eb9f99,28.1,,,,,,False,,,4,,,False,0.9253,0.6243,0.6003,False,False
125,3,68.64,44.0,23.1,#fa8580,27.7,,,,,,False,,,2,,,False,0.9826,0.5228,0.5024,False,False
126,4,66.51,27.91,28.35,#de8d70,45.5,,,,,,False,,,1,,,False,0.874,0.5542,0.4406,False,False
127,36,63.84,18.45,14.53,#c38e81,38.2,52.77777777777778,12.041679898822755,19.0,1.4704609448519346,0.14143695575683152,True,42.29323308270676,8.302788530037873,19,2.3537042647473863,0.030151892547285234,True,0.7653,0.5573,0.5087,False,False
128,21,67.13,25.4,-13.81,#c593bc,331.5,47.61904761904761,6.882949740092592,10.0,0.6419473512363896,0.5209073679776546,True,40.78571428571429,6.7952697330454015,10,1.932582820266064,0.08531842634491071,True,0.7755,0.5803,0.74,False,False
129,64,74.48,26.07,-13.47,#dba7d0,332.7,39.0625,-1.6735978789550243,25.0,-0.2724935766513211,0.7852425295712762,True,35.73131652661064,1.7408719739417506,25,0.6809903958059773,0.5023957267178814,True,0.8624,0.6553,0.8175,False,False
130,23,72.28,39.37,-12.97,#ec96c9,341.8,65.21739130434783,24.481293425392803,15.0,2.3895352570705546,0.01686970458858562,True,35.230436230436226,1.2399916777673354,15,0.41929642203868117,0.6813620652138104,True,0.9264,0.5899,0.7917,False,False
131,20,73.5,39.19,-1.24,#f698b8,358.2,40.0,-0.7360978789550221,8.0,-0.06699860029700658,0.9465828174994652,True,,,8,,,False,0.9684,0.599,0.7222,False,False
132,22,74.19,30.0,4.56,#eda1af,8.6,45.45454545454545,4.718447575590429,10.0,0.45042827004721614,0.6524016645416565,True,35.680672268907564,1.6902277162386738,10,0.5477902563515368,0.5971574371171666,True,0.9326,0.6343,0.6872,False,False
133,29,83.2,21.03,-2.66,#f4c1d4,352.8,44.827586206896555,4.091488327941528,13.0,0.44843084860892246,0.6538422824407804,True,28.791208791208792,-5.199235761460098,13,-1.568699517560568,0.14269734437418805,True,0.9582,0.7595,0.8347,False,False
134,25,79.49,28.37,-2.78,#f6b2cb,354.4,36.0,-4.736097878955025,9.0,-0.4819542774564967,0.6298384270695743,True,,,9,,,False,0.9651,0.6982,0.7961,False,False
135,16,69.96,9.43,-2.73,#baa5b0,343.8,87.5,46.76390212104498,14.0,3.807026498830277,0.0001406476800865159,True,47.7612863327149,13.770841780046013,14,3.1270878753588227,0.00801760360757693,True,0.7304,0.6489,0.6907,True,False
136,16,75.55,10.68,-8.23,#c7b4c9,322.4,37.5,-3.2360978789550243,6.0,-0.263449152427465,0.7922044100221883,True,,,6,,,False,0.7821,0.7067,0.7899,False,False
137,21,77.13,7.41,-0.77,#cbb9c0,354.1,52.38095238095239,11.64485450199736,11.0,1.0860726556736109,0.27744684898896177,True,39.63161021984551,5.641165667176622,11,0.9424171567215786,0.3681890082742721,True,0.7997,0.7294,0.7532,False,False
138,85,71.61,3.32,-3.3,#b2adb5,315.2,51.76470588235295,11.028608003397922,44.0,2.0694042135210386,0.038508171455778666,True,35.754739912493925,1.7642953598250344,44,0.8643818875119211,0.3921746150590091,True,0.7017,0.6811,0.7115,False,False
139,176,83.04,10.54,-8.32,#dcc8de,321.7,50.0,9.263902121044975,88.0,2.5012981234358183,0.012373896632583438,True,36.233275562821014,2.2428310101521234,88,1.916927900779978,0.05852933871481761,True,0.863,0.7878,0.8728,False,False
140,64,88.57,8.81,-1.43,#eed8e1,350.8,35.9375,-4.798597878955024,23.0,-0.7813030330585389,0.43462428665539576,True,32.739685435337606,-1.2507591173312846,23,-0.5770188069611416,0.5697848515469804,True,0.9348,0.8505,0.8834,False,False
141,29,81.67,9.94,-3.14,#dbc5d1,342.5,44.827586206896555,4.091488327941528,13.0,0.44843084860892246,0.6538422824407804,True,34.650887573964496,0.6604430212956061,13,0.17200270768988532,0.8663020636127614,True,0.8607,0.7727,0.82,False,False
142,20,82.73,13.22,0.5,#e7c5cd,2.2,30.0,-10.736097878955025,6.0,-0.9771846259940107,0.32847775779623867,True,,,6,,,False,0.9074,0.7746,0.8056,False,False
143,174,85.63,1.91,-5.03,#d5d5df,290.8,37.35632183908046,-3.3797760398745655,65.0,-0.9073559939600256,0.3642185725317708,True,33.917229778768245,-0.07321477390064501,65,-0.043264457703960285,0.965625424202293,True,0.8364,0.8363,0.8764,False,False
144,50,77.73,1.59,-2.65,#c0bfc4,300.9,46.0,5.2639021210449775,23.0,0.7575441922068361,0.44872390051456823,True,29.521602221831056,-4.468842330837834,23,-1.8009516857405092,0.08543574450993453,True,0.7564,0.7503,0.7725,False,False
145,57,81.3,3.32,-4.89,#ccc8d3,304.1,50.877192982456144,10.141095103501119,29.0,1.5582511244707677,0.11917373006666068,True,37.17171717171717,3.181272619048279,29,1.1285426963330976,0.2686678533163927,True,0.8005,0.7855,0.8278,False,False
146,206,88.79,4.65,-2.54,#e5dce3,331.3,40.77669902912621,0.040601150171187816,84.0,0.011860066179934672,0.9905372581455064,True,37.485798282016766,3.495353729347876,84,2.245985319707812,0.027361840923048036,True,0.9018,0.8638,0.8935,False,False
147,238,87.88,5.41,2.73,#e9d8d7,26.8,40.7563025210084,0.020204642053378574,97.0,0.006343877744944582,0.9949383518425341,True,35.51902022914757,1.528575676478681,97,1.1088634858126571,0.27025927411506856,True,0.9148,0.8503,0.8446,False,False
148,7,53.51,67.82,-33.59,#d244ba,333.6,,,,,,False,,,5,,,False,0.8246,0.2684,0.7332,False,False
149,20,63.82,60.41,-13.15,#f369b3,347.7,45.0,4.263902121044977,9.0,0.38809441255149524,0.6979461666785847,True,,,9,,,False,0.9533,0.4142,0.7047,False,False
150,16,69.01,50.08,-13.4,#f383c1,345.0,37.5,-3.2360978789550243,6.0,-0.263449152427465,0.7922044100221883,True,,,6,,,False,0.9536,0.516,0.7607,False,False
151,5,66.36,46.03,-27.21,#db82d3,329.4,,,,,,False,,,0,,,False,0.8599,0.5102,0.8275,False,False
152,23,59.37,47.99,-27.15,#ca6dbf,330.5,52.17391304347826,11.437815164523235,12.0,1.1164059890371576,0.2642483910767043,True,43.57142857142858,9.580984018759686,12,1.7900180558436984,0.10098269195149358,True,0.7933,0.4296,0.7508,False,False
153,10,52.93,58.96,5.57,#d84a77,5.4,,,,,,False,,,3,,,False,0.8495,0.2917,0.4678,False,False
154,10,53.57,75.89,-4.08,#ec2b89,356.9,,,,,,False,,,2,,,False,0.929,0.1701,0.54,False,False
155,19,57.61,58.74,-8.36,#e0599a,351.9,31.57894736842105,-9.157150510533974,6.0,-0.8123670848369365,0.41658102728604063,True,,,6,,,False,0.8805,0.3519,0.6068,False,False
156,45,63.7,62.49,-3.04,#fa65a1,357.2,44.44444444444444,3.7083465654894177,20.0,0.5062927833524922,0.6126511284057663,True,27.273809523809526,-6.716635028859365,20,-3.2245833742472194,0.004461264158726034,True,0.9835,0.3972,0.6349,False,True
157,18,68.14,44.9,7.32,#f3849a,9.3,33.33333333333333,-7.402764545621693,6.0,-0.6392126402263483,0.5226846102270939,True,,,6,,,False,0.9567,0.5188,0.6071,False,False
158,24,66.27,49.15,-3.25,#ef7ba8,356.2,45.83333333333333,5.097235454378307,11.0,0.5082243646923774,0.6112960058247097,True,37.09090909090909,3.100464538240203,11,0.6678295935832746,0.5193572096850367,True,0.9388,0.4862,0.6611,False,False
159,6,63.15,13.01,-14.02,#a492b1,312.9,,,,,,False,,,4,,,False,0.6462,0.5729,0.6974,False,False
160,16,73.21,15.63,-20.46,#beabd9,307.4,25.0,-15.736097878955025,4.0,-1.2810680652419006,0.20016975957529193,True,,,4,,,False,0.7486,0.6734,0.852,False,False
161,32,67.12,11.07,-34.28,#939fe0,287.9,31.25,-9.486097878955025,10.0,-1.0921385982733873,0.274772186109584,True,37.0,3.0095554473311097,10,0.5386050782369629,0.6032239350373914,True,0.5802,0.6267,0.8819,False,False
162,14,59.82,14.32,-41.46,#7c8bd9,289.0,28.57142857142857,-12.164669307526454,4.0,-0.9263593528857825,0.354259260444741,True,,,4,,,False,0.4874,0.5471,0.8512,False,False
163,22,57.28,22.2,-41.75,#867fd2,298.0,31.818181818181817,-8.917916060773207,7.0,-0.8513142170871146,0.39459482943625934,True,,,7,,,False,0.5292,0.5011,0.8256,False,False
164,15,57.85,4.67,0.04,#93888b,0.5,53.333333333333336,12.597235454378309,8.0,0.9929698040223941,0.3207246700704174,True,,,8,,,False,0.5782,0.5346,0.5453,False,False
165,27,54.06,1.28,-2.59,#818085,296.2,33.33333333333333,-7.402764545621693,9.0,-0.782872402845897,0.43370204488167174,True,,,9,,,False,0.5076,0.5047,0.5242,False,False
166,21,59.13,1.81,-6.3,#8c8d99,286.0,38.095238095238095,-2.640859783716931,8.0,-0.24630325763805197,0.8054474883824527,True,,,8,,,False,0.5499,0.5558,0.6011,False,False
167,33,48.99,4.72,-1.27,#7b7176,344.9,57.57575757575758,16.839659696802556,19.0,1.9688174336614952,0.04897405958551229,True,41.414304993252365,7.423860440583475,19,2.0641524684724812,0.0537224065030711,True,0.485,0.4465,0.4653,False,False
168,10,52.86,7.95,-3.92,#897985,333.7,,,,,,False,,,3,,,False,0.5378,0.478,0.5218,False,False
169,4,51.85,4.25,8.08,#88786e,62.3,,,,,,False,,,2,,,False,0.5354,0.4734,0.4315,False,False
170,26,48.25,0.51,2.34,#75726e,77.8,46.15384615384615,5.417748274891132,12.0,0.5622386047443141,0.5739534622275808,True,37.5,3.5095554473311097,12,1.0002588236748984,0.3386809395501582,True,0.4596,0.4475,0.4338,False,False
171,21,51.32,0.21,0.59,#7b7a79,70.2,42.857142857142854,2.1210449781878307,9.0,0.1978220467991688,0.8431842961832571,True,,,9,,,False,0.4827,0.4788,0.4754,False,False
172,23,63.88,14.02,0.5,#b3929a,2.1,34.78260869565217,-5.953489183302851,8.0,-0.581099701674038,0.5611732597034587,True,,,8,,,False,0.7059,0.5732,0.6051,False,False
173,8,61.0,24.08,0.32,#bc8393,0.8,,,,,,False,,,0,,,False,0.7381,0.5162,0.5781,False,False
174,23,57.93,24.12,7.29,#b77b7f,16.8,30.434782608695656,-10.30131527025937,7.0,-1.0054761243518366,0.3146676404758104,True,,,7,,,False,0.7199,0.4831,0.4999,False,False
175,46,63.87,9.42,11.16,#b39487,49.8,26.08695652173913,-14.649141357215894,12.0,-2.0221168642030247,0.04316428019382044,True,33.27777777777778,-0.7126667748911117,12,-0.22009933785733132,0.8298252442838296,True,0.7021,0.5818,0.5308,False,False
