cluster_id,lab_l,lab_a,lab_b,r,g,b,hex_color,hue_angle,n_products
54,55.45,-0.52,-17.28,0.4478,0.527,0.6369,#7286a2,268.3,11
55,50.59,1.14,-20.7,0.3959,0.4761,0.6094,#64799b,273.2,32
56,43.12,2.85,-21.15,0.3346,0.3999,0.5356,#556588,277.7,101
57,44.31,24.32,-40.24,0.4189,0.3677,0.6746,#6a5dac,301.1,22
58,40.79,61.14,31.65,0.7389,0.1049,0.1898,#bc1a30,27.4,35
59,36.82,58.36,31.86,0.6781,0.069,0.1539,#ac1127,28.6,90
60,39.23,63.39,38.52,0.7332,0.0216,0.1324,#ba0521,31.3,49
61,38.85,42.45,20.43,0.6215,0.2233,0.2381,#9e383c,25.7,23
62,30.25,51.67,29.43,0.5692,0.0398,0.1126,#910a1c,29.7,15
63,32.94,53.29,20.11,0.6023,0.074,0.1921,#991230,20.7,28
64,37.64,4.81,14.57,0.4099,0.3341,0.2563,#685541,71.7,10
65,32.76,4.55,7.27,0.3475,0.2912,0.2581,#584a41,58.0,23
66,46.2,9.48,11.03,0.5165,0.4054,0.3587,#83675b,49.3,22
67,41.15,4.81,4.16,0.4229,0.3693,0.3546,#6b5e5a,40.9,28
68,46.07,2.71,2.32,0.4529,0.4215,0.4131,#736b69,40.5,36
69,45.55,19.08,2.44,0.5482,0.3766,0.4094,#8b6068,7.3,18
70,39.49,24.08,7.38,0.5216,0.3031,0.3216,#854d52,17.0,19
71,39.02,35.64,29.24,0.5987,0.2532,0.1809,#98402e,39.4,4
72,45.17,26.87,24.57,0.6205,0.3448,0.2639,#9e5743,42.4,6
73,37.77,12.27,11.36,0.4473,0.3186,0.279,#725147,42.8,8
74,38.18,24.92,24.21,0.5334,0.2846,0.2036,#884833,44.2,11
75,22.12,15.33,7.24,0.303,0.1718,0.168,#4d2b2a,25.3,57
76,25.01,14.37,5.07,0.3226,0.1998,0.2048,#523234,19.4,77
77,22.74,8.59,6.36,0.2742,0.1939,0.1772,#45312d,36.5,53
78,28.17,16.74,16.81,0.3809,0.2188,0.1624,#613729,45.1,13
79,28.8,10.43,7.64,0.3429,0.2423,0.2218,#573d38,36.2,24
80,29.92,33.96,9.82,0.4722,0.177,0.2227,#782d38,16.1,60
81,30.15,22.01,5.52,0.412,0.2237,0.2482,#69393f,14.1,103
82,22.16,30.12,6.98,0.3704,0.1212,0.1723,#5e1e2b,13.0,56
83,15.38,15.72,0.01,0.2311,0.1159,0.1526,#3a1d26,0.0,10
84,19.94,21.97,2.73,0.3066,0.1343,0.1763,#4e222c,7.1,33
85,18.89,5.43,2.99,0.2172,0.1689,0.1638,#372b29,28.8,50
86,25.5,9.66,-3.64,0.2847,0.2178,0.2593,#483742,339.4,11
87,22.33,6.96,-4.88,0.2376,0.1967,0.238,#3c323c,325.0,26
88,14.82,-0.74,-3.07,0.1329,0.1482,0.1628,#212529,256.4,43
89,16.75,0.37,-0.51,0.163,0.1616,0.165,#29292a,306.4,2029
90,11.39,1.39,-1.67,0.1222,0.1166,0.1276,#1f1d20,309.8,663
91,8.47,0.72,-1.12,0.097,0.0949,0.1017,#181819,302.6,518
92,16.22,-0.02,-8.63,0.1288,0.1599,0.2054,#202834,269.9,21
93,17.83,3.4,-11.8,0.1532,0.168,0.2373,#272a3c,286.1,414
94,12.37,2.31,-5.53,0.1243,0.1237,0.1562,#1f1f27,292.7,184
95,15.52,1.86,-2.62,0.1559,0.1492,0.1664,#27262a,305.4,1329
96,19.45,0.27,3.79,0.1955,0.1835,0.1633,#312e29,86.0,40
97,27.91,-0.14,7.38,0.2754,0.257,0.2142,#464136,91.1,35
98,24.33,0.26,0.41,0.2294,0.2261,0.2243,#3a3939,57.6,159
99,29.73,0.54,0.62,0.2797,0.2734,0.2708,#474545,48.9,62
100,22.45,-0.79,-6.06,0.1859,0.2132,0.2451,#2f363e,262.5,56
101,24.96,3.25,-7.4,0.2303,0.2278,0.2758,#3a3a46,293.7,59
102,25.91,1.03,-10.74,0.2104,0.2414,0.3038,#353d4d,275.5,79
103,20.92,1.4,-2.17,0.1998,0.1951,0.2096,#323135,303.0,2308
104,28.7,0.44,-3.8,0.2567,0.2654,0.288,#414349,276.6,116
105,27.84,1.8,-2.53,0.2619,0.2548,0.2729,#424045,305.5,641
106,67.23,52.72,-10.0,0.9563,0.4846,0.7182,#f37bb7,349.3,18
107,68.24,47.37,-28.44,0.8859,0.5255,0.8569,#e186da,329.0,9
108,60.76,65.14,-29.81,0.904,0.3657,0.7861,#e65dc8,335.4,9
109,56.21,42.03,-23.35,0.733,0.4181,0.6904,#ba6ab0,330.9,6
110,63.04,30.75,-16.83,0.7567,0.5232,0.7177,#c085b7,331.3,3
111,72.09,17.13,-22.28,0.7407,0.6583,0.8527,#bca7d9,307.6,6
112,71.78,26.97,-13.31,0.839,0.6242,0.787,#d59fc8,333.7,12
113,63.82,11.77,-10.67,0.656,0.5818,0.6812,#a794ad,317.8,15
114,69.9,11.0,-7.99,0.7242,0.646,0.7272,#b8a4b9,324.0,14
115,73.4,14.76,12.33,0.844,0.6674,0.6213,#d7aa9e,39.9,66
116,72.14,35.78,28.71,0.9861,0.5876,0.496,#fb957e,38.7,21
117,73.23,35.4,1.21,0.9475,0.608,0.7015,#f19bb2,2.0,9
118,67.22,26.16,7.87,0.8367,0.5719,0.5905,#d59196,16.7,24
119,85.82,14.08,0.86,0.9493,0.8059,0.8369,#f2cdd5,3.5,29
120,78.1,22.27,0.73,0.9181,0.7001,0.755,#eab2c0,1.9,35
121,70.5,2.79,-3.15,0.6864,0.6706,0.6986,#afaab2,311.5,54
122,70.24,-0.3,1.63,0.6764,0.6735,0.6617,#acaba8,100.3,81
123,72.0,0.55,-3.07,0.6856,0.6915,0.7136,#aeb0b5,280.2,78
124,72.1,1.87,1.32,0.7113,0.6884,0.6839,#b5afae,35.3,47
125,77.53,0.23,0.73,0.7553,0.7504,0.7459,#c0bfbe,72.4,580
126,67.37,4.03,-10.05,0.6381,0.637,0.7138,#a2a2b6,291.8,52
127,64.38,1.35,-4.37,0.6073,0.6102,0.6423,#9a9ba3,287.2,80
128,63.15,-3.42,-2.14,0.566,0.6072,0.6135,#909a9c,212.0,15
129,62.4,0.56,0.05,0.5958,0.5903,0.5912,#979696,5.3,65
130,77.78,3.16,-10.81,0.7389,0.7497,0.8319,#bcbfd4,286.3,31
131,86.2,2.39,-9.69,0.8287,0.8429,0.917,#d3d6e9,283.8,15
132,77.66,1.52,-3.74,0.7512,0.75,0.7794,#bfbfc6,292.2,157
133,85.22,3.4,-6.05,0.84,0.8285,0.8795,#d6d3e0,299.3,78
134,81.17,3.18,-2.19,0.8076,0.7837,0.8067,#cdc7cd,325.5,63
135,73.75,8.01,-3.97,0.7572,0.6928,0.7398,#c1b0bc,333.6,9
136,71.7,7.22,6.46,0.7603,0.6701,0.6441,#c1aaa4,41.8,12
137,81.96,10.39,-5.83,0.8584,0.7756,0.8427,#dac5d6,330.7,55
138,88.28,6.17,-2.02,0.9096,0.8542,0.8842,#e7d9e1,341.9,33
139,87.68,5.34,2.69,0.9119,0.8482,0.8427,#e8d8d6,26.8,54
140,67.19,39.47,54.65,0.9729,0.5181,0.2531,#f88440,54.2,35
141,53.51,37.84,41.11,0.7876,0.386,0.2283,#c8623a,47.4,2
142,60.3,44.49,57.79,0.9153,0.4271,0.159,#e96c28,52.4,15
143,57.45,58.91,63.27,0.9534,0.3275,0.0804,#f35314,47.0,26
144,58.97,6.42,-4.04,0.5894,0.543,0.5845,#968a95,327.9,19
145,53.44,15.45,-0.24,0.6025,0.4642,0.504,#997680,359.1,22
146,51.82,9.3,-3.81,0.5366,0.4645,0.5107,#887682,337.7,15
147,52.14,19.63,15.89,0.6463,0.436,0.3849,#a46f62,39.0,13
148,55.81,11.77,22.14,0.651,0.4919,0.3763,#a57d5f,62.0,14
149,52.87,10.46,13.3,0.596,0.4677,0.4076,#977767,51.8,48
150,64.53,16.99,14.16,0.7634,0.5685,0.518,#c29084,39.8,32
151,59.25,9.12,10.6,0.6494,0.5356,0.4883,#a5887c,49.3,23
152,61.86,9.41,2.92,0.6602,0.5633,0.567,#a88f90,17.3,12
153,57.67,14.85,6.82,0.6601,0.5061,0.499,#a8817f,24.7,27
154,54.67,78.61,-1.35,0.9604,0.152,0.5338,#f42688,359.0,2
155,58.8,50.96,-0.02,0.8676,0.3982,0.5621,#dd658f,360.0,14
156,58.21,24.62,6.61,0.7244,0.4845,0.5073,#b87b81,15.0,17
157,50.72,53.33,12.01,0.8034,0.2959,0.4034,#cc4b66,12.7,12
158,55.22,58.83,22.07,0.8968,0.3119,0.3819,#e44f61,20.6,27
159,62.73,48.13,43.31,0.9543,0.4395,0.3025,#f3704d,42.0,17
160,58.73,55.64,50.15,0.9472,0.361,0.2162,#f15c37,42.0,15
161,64.12,50.38,31.11,0.9719,0.4472,0.4035,#f77266,31.7,40
162,58.37,61.78,35.43,0.9629,0.3265,0.3224,#f55352,29.8,110
163,45.68,46.31,25.06,0.7234,0.2737,0.2705,#b84544,28.4,18
164,47.6,69.91,40.18,0.869,0.1063,0.196,#dd1b31,29.9,148
165,43.39,65.56,38.76,0.7951,0.0879,0.1671,#ca162a,30.6,154
166,52.59,71.39,41.05,0.9402,0.176,0.2348,#ef2c3b,29.9,168
167,52.86,73.1,53.24,0.9577,0.1561,0.148,#f42725,36.1,17
168,46.83,65.52,51.32,0.8437,0.1465,0.1021,#d7251a,38.1,10
169,76.52,6.56,69.94,0.9126,0.7119,0.1832,#e8b52e,84.6,26
170,82.81,10.33,53.45,0.9943,0.7716,0.4086,#fdc468,79.1,4
171,81.41,2.43,46.74,0.9186,0.7772,0.4458,#eac671,87.0,18
172,84.61,-10.39,50.98,0.8761,0.8409,0.4409,#dfd670,101.5,30
173,87.82,-9.61,64.96,0.9387,0.8728,0.3537,#efde5a,98.4,43
174,73.38,-8.41,56.3,0.7687,0.7146,0.2805,#c4b647,98.5,9
175,84.89,-4.66,78.03,0.9503,0.8281,0.1772,#f2d32d,93.4,14
176,82.01,-5.13,56.97,0.8903,0.8,0.3655,#e3cc5d,95.1,26
177,71.31,6.13,15.49,0.7711,0.6664,0.5758,#c4a992,68.4,86
178,80.31,13.99,10.85,0.9131,0.7435,0.7045,#e8bdb3,37.8,9
179,81.95,8.03,12.0,0.8935,0.7763,0.7127,#e3c5b5,56.2,37
180,76.0,7.32,13.07,0.8251,0.7138,0.642,#d2b6a3,60.7,42
181,78.57,7.14,19.0,0.8664,0.7404,0.626,#dcbc9f,69.4,37
182,78.31,18.18,25.56,0.9484,0.7072,0.5777,#f1b493,54.6,1
183,81.65,2.39,6.44,0.8344,0.7883,0.7491,#d4c9bf,69.6,85
184,78.42,3.33,11.91,0.821,0.7497,0.6751,#d1bfac,74.4,73
185,86.22,3.12,11.27,0.9044,0.8353,0.7632,#e6d4c2,74.5,68
186,82.14,0.18,7.86,0.8276,0.7984,0.7437,#d3cbbd,88.7,54
187,88.28,0.27,9.95,0.9026,0.8652,0.7949,#e6dcca,88.4,85
188,85.04,2.55,27.93,0.9276,0.8198,0.6271,#ecd19f,84.8,16
189,75.07,7.15,25.54,0.8408,0.7015,0.5423,#d6b28a,74.4,47
190,74.07,1.21,18.84,0.7757,0.7065,0.5794,#c5b493,86.3,71
191,74.42,22.36,74.14,0.982,0.6468,0.11,#faa41c,73.2,4
192,75.57,23.54,54.29,0.9872,0.6576,0.3329,#fba754,66.6,15
193,69.79,31.23,60.77,0.9651,0.5726,0.2209,#f69238,62.8,20
194,61.01,-3.07,44.45,0.6499,0.5755,0.2589,#a59242,94.0,3
195,69.37,6.19,55.39,0.8126,0.6391,0.2531,#cfa240,83.6,17
196,62.85,13.36,47.61,0.7713,0.5548,0.2571,#c48d41,74.3,14
197,61.36,-0.61,8.68,0.6022,0.58,0.5211,#999384,94.0,64
198,67.83,-1.29,8.55,0.6647,0.6487,0.5879,#a9a595,98.6,129
199,66.29,1.81,6.53,0.6648,0.6261,0.5865,#a99f95,74.5,61
200,60.89,3.32,16.44,0.6423,0.5646,0.4634,#a38f76,78.6,29
201,55.27,2.33,20.22,0.5846,0.5093,0.3825,#958161,83.4,24
202,62.2,10.2,26.75,0.7189,0.5595,0.4057,#b78e67,69.1,32
203,67.25,9.59,25.49,0.7689,0.6132,0.4642,#c49c76,69.4,51
204,64.87,4.82,32.21,0.7241,0.599,0.3914,#b89863,81.5,28
205,63.89,-1.04,17.78,0.6483,0.605,0.4832,#a59a7b,93.3,21
206,67.18,3.23,17.99,0.7124,0.6294,0.5155,#b5a083,79.8,77
207,53.69,-40.26,6.12,0.0,0.5708,0.4572,#009174,171.4,5
