cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
65,177,87.25,1.08,-9.74,#d3daec,276.3,56.49717514124294,8.845662585143039,100.0,2.3562783255486863,0.018459081276608294,True,26.02919608169608,5.303011440439143,100,6.382266541658845,5.654523452109725e-09,True,0.8293,0.8576,0.929,True,True
66,817,89.84,1.17,-2.13,#e2e1e5,298.8,52.75397796817626,5.102465412076357,431.0,2.920119897683442,0.0034989674062194612,True,23.748427934512637,3.0222432932556984,431,8.176196296867715,3.3228952917721394e-15,True,0.8875,0.8836,0.9016,True,True
67,947,92.47,0.86,-1.79,#e9e8ec,295.8,52.05913410770855,4.407621551608648,493.0,2.7157442788162847,0.006612697290694741,True,23.386644995773413,2.6604603545164736,493,9.095200418385334,2.334745174037955e-18,True,0.9156,0.9136,0.9285,True,True
68,231,80.13,-1.02,2.28,#c6c7c2,114.0,42.42424242424242,-5.227270131857475,98.0,-1.5907081994928032,0.11167526077165905,True,16.40308614288206,-4.323098498374879,98,-8.903349528581883,3.1230272206532284e-14,True,0.779,0.7809,0.7625,False,True
69,239,78.76,0.26,4.78,#c7c2ba,86.9,39.74895397489539,-7.902558581204505,95.0,-2.4461115611287054,0.014440630950826528,True,15.73302822908086,-4.993156412176079,95,-5.077831076305341,1.9264594304191256e-06,True,0.7818,0.7624,0.7298,True,True
70,479,84.84,0.26,3.09,#d6d3ce,85.1,58.455114822546975,10.80360226644707,280.0,4.734192683032723,2.1992872279670814e-06,True,20.517361373453813,-0.2088232678031261,280,-0.4947016520081501,0.6212000595220131,True,0.843,0.8291,0.8079,True,False
71,2305,84.67,0.85,-1.5,#d3d2d6,299.6,45.24945770065076,-2.4020548554491428,1043.0,-2.3090214736792967,0.020942389673169127,True,19.631085889714846,-1.0950987515420927,1043,-5.313965741859518,1.3115899045897492e-07,True,0.8302,0.8272,0.8397,True,True
72,74,78.24,2.92,-8.4,#bfc0d0,289.2,74.32432432432432,26.67281176822442,55.0,4.594034431716286,4.347575959811243e-06,True,20.299420781238958,-0.4267638600179815,55,-0.4743699790965341,0.6371488029873158,True,0.7513,0.7545,0.8195,True,False
73,31,70.25,1.68,-11.09,#a4abbf,278.6,70.96774193548387,23.316229379383973,22.0,2.599254185202571,0.009342656461160916,True,22.65872006781097,1.9325354265540327,22,3.7330485815183687,0.0012277933180303417,True,0.6457,0.6729,0.7517,True,True
74,40,73.76,5.42,-13.73,#b3b3ce,291.5,97.5,49.8484874439001,39.0,6.312357200595859,2.7481700637305213e-10,True,21.08770147231686,0.3615168310599195,39,0.33133958307009304,0.7422083933876431,True,0.7021,0.7023,0.809,True,False
75,21,74.17,-3.99,-14.4,#9fb9d0,254.5,80.95238095238095,33.300868396281054,17.0,3.055447262291169,0.002247251206067549,True,19.609625668449198,-1.1165589728077414,17,-0.5196717771834678,0.6104072106134814,True,0.6245,0.7283,0.8172,True,False
76,54,80.06,-2.08,-20.57,#abc9ec,264.2,62.96296296296296,15.311450406863065,34.0,2.252800831734021,0.024271709738448107,True,21.520087755381873,0.7939031141249338,34,0.7388935466885268,0.46519499742198067,True,0.674,0.7897,0.9272,True,False
77,134,74.21,-2.05,-25.75,#94b9e5,265.5,60.447761194029844,12.796248637929947,81.0,2.9658190820996544,0.0030187801470632843,True,19.965261076372187,-0.7609235648847523,81,-0.5402421704122604,0.5905308807036581,True,0.5825,0.7284,0.8991,True,False
78,42,78.37,31.35,-12.81,#f0adda,337.8,30.952380952380953,-16.699131603718946,13.0,-2.166846357958139,0.030246571300952343,True,24.685314685314683,3.959130044057744,13,23.871215924794825,1.751760962920806e-11,True,0.9441,0.6807,0.8563,False,True
79,73,84.42,23.91,-10.38,#f7c3e6,336.5,52.054794520547944,4.403281964448041,38.0,0.7532645207186774,0.45129097444128063,True,25.917293233082706,5.191108591825767,38,4.929882279651428,1.7515424626782833e-05,True,0.9692,0.7673,0.905,False,True
80,455,71.19,6.21,0.66,#baaaad,6.1,55.824175824175825,8.172663268075924,254.0,3.49042965318967,0.0004822445548398538,True,26.339823969618443,5.613639328361504,254,9.902895795036109,9.450413418982908e-20,True,0.7311,0.6687,0.6794,True,True
81,144,64.69,7.54,1.13,#ab989b,8.6,47.91666666666667,0.26515411056676763,69.0,0.06370729950003706,0.9492032923959439,True,25.247356508226073,4.521171866969134,69,4.605588561956288,1.8576541719314487e-05,True,0.6725,0.5975,0.6083,False,True
82,56,69.14,12.12,4.83,#c2a1a0,21.7,55.35714285714286,7.70563030104296,31.0,1.1545474012125665,0.24827581680806188,True,13.166249290078634,-7.559935351178305,31,-5.250269530685309,1.1489912878008469e-05,True,0.7615,0.6314,0.6295,False,True
83,38,73.22,16.82,-6.77,#cda9c0,338.1,63.1578947368421,15.5063821807422,24.0,1.9138675010621495,0.055637087865536665,True,17.97222222222222,-2.7539624190347176,24,-1.5593151530991294,0.13257685636450683,True,0.8054,0.6655,0.755,False,False
84,28,71.56,9.38,-12.37,#b6aac5,307.2,32.142857142857146,-15.508655413242757,9.0,-1.6430952797774319,0.10036322134205969,True,,,9,,,False,0.7146,0.6689,0.7758,False,False
85,11,59.59,-28.73,-12.23,#2b9ea4,203.1,,,,,,False,,,7,,,False,0.1687,0.6199,0.6433,False,False
86,7,60.05,-35.51,-1.45,#2aa192,182.3,,,,,,False,,,0,,,False,0.1682,0.6325,0.5733,False,False
87,6,71.52,-23.26,-5.17,#74bbb7,192.5,,,,,,False,,,4,,,False,0.4551,0.7356,0.7207,False,False
88,11,77.86,-18.41,-3.74,#94cac6,191.5,,,,,,False,,,0,,,False,0.5808,0.7949,0.7793,False,False
89,17,76.32,-15.4,-12.36,#8bc5d2,218.7,64.70588235294117,17.05436979684128,11.0,1.407893235486836,0.15916268643823572,True,19.286987522281642,-1.4391971189752972,11,-0.5872087307297728,0.5700831869190125,True,0.5486,0.7746,0.8249,False,False
90,23,83.0,-7.5,-1.85,#bdd3d1,193.8,4.3478260869565215,-43.30368646914338,1.0,-4.1581329731801775,3.2085924279026906e-05,True,,,1,,,False,0.7429,0.828,0.8229,True,False
91,17,82.11,-11.88,-12.05,#a5d3e2,225.4,100.0,52.348487443900105,17.0,4.321536488195832,1.5494642156342618e-05,True,24.88540870893812,4.15922406768118,17,9.81789471218341,3.545075199205854e-08,True,0.6476,0.8306,0.887,True,True
92,117,80.34,-7.5,-7.16,#b0ccd4,223.7,58.97435897435898,11.322846418259076,69.0,2.4522126777288418,0.014198071718213351,True,15.734362256101385,-4.9918223851555545,69,-13.012803404705494,3.963353574234799e-20,True,0.6922,0.8003,0.8323,True,True
93,10,70.44,-12.84,-8.76,#87b3bb,214.3,,,,,,False,,,0,,,False,0.5316,0.7051,0.7357,False,False
94,30,65.06,-7.21,-3.16,#8ca2a3,203.7,46.666666666666664,-0.9848458894332335,14.0,-0.10800366417943102,0.9139927856197131,True,14.659863945578229,-6.06632069567871,14,-9.003610735539239,5.994193047955031e-07,True,0.5513,0.6353,0.64,False,True
95,56,68.87,-5.22,1.11,#9eaaa5,168.0,50.0,2.3484874439000993,28.0,0.3518777788714063,0.7249299246759502,True,15.11119436119436,-5.614990280062578,28,-7.290521310378296,7.668378067114168e-08,True,0.6226,0.67,0.6503,False,True
96,14,75.94,-6.24,-0.79,#adbebc,187.2,28.57142857142857,-19.08008398467133,4.0,-1.4294003552466163,0.15288919637457685,True,,,4,,,False,0.6818,0.7482,0.7388,False,False
97,50,57.83,0.68,-2.0,#8a8a8e,288.9,57.99999999999999,10.348487443900096,29.0,1.4651141578227538,0.14288977460101218,True,22.217271234512612,1.4910865932556732,29,0.8943904987644818,0.378737009185955,True,0.5433,0.5439,0.5584,False,False
98,16,61.95,-1.34,-4.07,#8f969c,251.8,43.75,-3.9015125560999007,7.0,-0.31246586923019337,0.7546864978461143,True,,,7,,,False,0.5629,0.5909,0.6146,False,False
99,187,63.97,0.75,-2.97,#999aa0,284.2,61.49732620320856,13.845813647108656,115.0,3.7909571122450942,0.00015006786842842649,True,23.522534180795056,2.7963495395381166,115,3.790623624254698,0.00024186567819635353,True,0.6034,0.6069,0.6283,True,True
100,22,51.84,-12.24,7.23,#6a816e,149.4,81.81818181818183,34.166669262081925,18.0,3.2086590369215635,0.0013335553390452517,True,18.333333333333332,-2.392851307923607,18,-2.0237987137196054,0.059001279297640166,True,0.4166,0.5071,0.4349,True,False
101,22,49.37,-6.97,2.99,#6a7870,156.7,59.09090909090909,11.439396534809193,13.0,1.0742962033199994,0.2826899461487008,True,14.273504273504276,-6.452680367752663,13,-103.37764886832508,4.493288137169094e-19,True,0.419,0.4734,0.4395,False,True
102,22,51.94,-1.09,3.21,#7c7c76,108.7,50.0,2.3484874439000993,11.0,0.22055106987937362,0.8254420033751622,True,14.545454545454545,-6.180730095802394,11,-9.12155154556334,3.667253935596287e-06,True,0.4876,0.4871,0.464,False,True
103,331,63.0,-5.99,2.11,#8e9b94,160.6,48.6404833836858,0.9889708275858999,161.0,0.36025255018944197,0.7186582797628238,True,15.462627779397966,-5.263556861858973,161,-18.616786545603475,6.883733642611469e-42,True,0.5594,0.61,0.5823,False,True
104,30,54.38,-5.47,-4.76,#738589,221.0,23.333333333333332,-24.318179222766567,7.0,-2.6668664513007085,0.007656208862155075,True,,,7,,,False,0.4516,0.5226,0.5412,True,False
105,141,58.02,-6.98,0.87,#7e8f89,172.9,43.262411347517734,-4.389101208582169,61.0,-1.0435054882979509,0.2967142402729004,True,15.280773870937804,-5.4454107703191355,61,-10.798246527780533,1.0772689866123582e-15,True,0.497,0.561,0.5399,False,True
106,115,54.37,-14.57,-30.35,#1e8bb5,244.4,42.608695652173914,-5.042816903925989,49.0,-1.0827587598418242,0.27891551498045,True,14.878373327352918,-5.847811313904021,49,-10.26405153901579,1.0716048589610723e-13,True,0.1191,0.5479,0.7129,False,True
107,6,49.39,-11.69,-18.06,#447c93,237.1,,,,,,False,,,0,,,False,0.2686,0.4883,0.5783,False,False
108,12,45.52,-9.43,-31.56,#1172a0,253.4,,,,,,False,,,4,,,False,0.0696,0.4508,0.6275,False,False
109,24,49.74,-1.03,-42.51,#247abe,268.6,79.16666666666666,31.515154110566762,19.0,3.0912536481276103,0.0019931329429865585,True,15.211551606288447,-5.514633034968492,19,-5.545722587459891,2.8949322225237195e-05,True,0.142,0.4811,0.7465,True,True
110,4,67.92,-19.09,-23.25,#53b1ce,230.6,,,,,,False,,,2,,,False,0.3277,0.6948,0.8102,False,False
111,89,61.16,-18.35,-27.0,#339ec2,235.8,53.93258426966292,6.281071713563019,48.0,1.186419677523579,0.2354566045859493,True,14.715763403263404,-6.010421237993535,48,-20.379339939726453,5.676304009445981e-25,True,0.203,0.6234,0.7628,False,True
112,33,65.06,-5.15,-19.71,#7da2c0,255.4,63.63636363636363,15.984851080263734,21.0,1.8385487522000916,0.06598158491784643,True,12.783068783068781,-7.943115858188158,21,-3.144714374003224,0.005099790662742963,True,0.4906,0.6362,0.7555,False,True
113,14,67.53,-1.58,-36.8,#6fa8e6,267.5,92.85714285714286,45.20563030104296,13.0,3.3866173788003424,0.0007075999929580711,True,19.230769230769234,-1.4954154104877055,13,-0.6252689064856555,0.5435024284600556,True,0.4363,0.661,0.9032,True,False
114,2,53.74,4.61,-36.73,#5a81bf,277.2,,,,,,False,,,1,,,False,0.356,0.5064,0.751,False,False
115,95,58.2,-5.18,-15.83,#708fa7,251.9,27.368421052631582,-20.28309150346832,26.0,-3.958271126452213,7.54942339551955e-05,True,11.367132867132868,-9.35905177412407,26,-9.230097578935037,1.5744758912294667e-09,True,0.4413,0.5641,0.6556,True,True
116,22,55.02,-46.09,19.91,#14965f,156.6,72.72727272727273,25.075760171172828,16.0,2.354913903480938,0.018526997755401575,True,22.970328282828284,2.2441436415713447,16,2.1454163344135195,0.04869592540433658,True,0.081,0.59,0.3746,True,False
117,62,45.77,-39.14,14.53,#0c7b52,159.6,53.2258064516129,5.574293895513,33.0,0.878810612986614,0.37950397089432386,True,19.823472823472823,-0.902711817784116,33,-1.0507531043694238,0.3012427910993715,True,0.0479,0.4861,0.3247,False,False
118,49,40.87,-37.73,17.42,#0a6e42,155.2,65.3061224489796,17.654609892879687,32.0,2.474376323761701,0.013346902350872826,True,21.169913140694874,0.4437284994379347,32,0.43069113565501843,0.6696728271622966,True,0.0401,0.4344,0.2604,True,False
119,46,33.47,-18.72,-7.59,#15575a,202.1,17.391304347826086,-30.260208208273813,8.0,-4.109229654832754,3.96981143884714e-05,True,,,8,,,False,0.0842,0.342,0.3534,True,False
120,13,39.9,-14.55,-5.05,#3a6565,199.1,,,,,,False,,,2,,,False,0.2296,0.3963,0.399,False,False
121,12,37.99,-28.76,4.89,#156550,170.4,,,,,,False,25.0,4.273815358743061,11,inf,0.0,True,0.0825,0.3966,0.3166,False,True
122,16,28.86,-14.98,7.47,#2e4a38,153.5,50.0,2.3484874439000993,8.0,0.188086584365115,0.8508087775386661,True,,,8,,,False,0.1822,0.2905,0.22,False,False
123,2,17.53,-9.65,-8.22,#0c2f36,220.4,,,,,,False,,,0,,,False,0.0485,0.1858,0.2137,False,False
