cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
1,3,47.3,-35.22,43.01,#457d1f,129.3,,,,,,False,,,0,,,False,0.2744,0.493,0.1238,False,False
2,6,55.12,-11.64,27.98,#818852,112.6,,,,,,False,,,5,,,False,0.5066,0.5352,0.3242,False,False
3,22,49.37,-15.92,25.62,#697b48,121.9,72.72727272727273,32.53143133462282,16.0,3.112133784429147,0.0018574030469249783,True,32.725577731092436,7.132567934287323,16,3.0842555380853067,0.007556329867402621,True,0.4142,0.4856,0.2859,True,False
4,7,42.36,-21.61,11.69,#426d50,151.6,,,,,,False,,,1,,,False,0.2627,0.4279,0.314,False,False
5,24,38.08,-34.53,12.4,#046644,160.2,0.0,-40.1958413926499,0.0,-4.016340184529366,5.910891556381399e-05,True,,,0,,,False,0.0171,0.4035,0.2686,True,False
6,61,43.12,-36.8,11.76,#077451,162.3,42.62295081967213,2.4271094270222227,26.0,0.38663219970217355,0.6990285163988059,True,25.889620183737826,0.2966103869327128,26,0.17100213715483187,0.865598601955153,True,0.0275,0.4566,0.3187,False,False
7,35,49.81,-36.06,5.06,#13856c,172.0,45.714285714285715,5.518444321635807,16.0,0.6658776421100163,0.5054893122902768,True,18.39883870214753,-7.194171094657584,16,-4.412186019870423,0.0005044493252819473,True,0.0777,0.525,0.4269,False,True
8,38,53.17,-43.01,13.89,#0c9065,162.1,65.78947368421053,25.593632291560624,25.0,3.217862407145143,0.0012914975606856337,True,25.081904761904756,-0.511105034900357,25,-0.28292389158780434,0.7796611121081285,True,0.05,0.5675,0.3989,True,False
9,46,48.75,-40.56,13.97,#0c845a,161.0,58.69565217391305,18.499810781263143,27.0,2.559115857919409,0.01049387616427122,True,22.0353205255166,-3.5576892712885133,27,-2.477383210854128,0.02005628900673525,True,0.0495,0.5185,0.3564,True,False
10,65,49.63,-19.3,0.72,#4e7f74,177.9,38.46153846153847,-1.7343029311114422,25.0,-0.28518414841060463,0.7755030640683903,True,23.72374582280465,-1.8692639740004644,25,-1.6024667572895483,0.12213375748121244,True,0.3063,0.4987,0.4556,False,False
11,33,42.96,-31.81,3.04,#0c725f,174.5,51.515151515151516,11.319310122501609,17.0,1.3262355785214341,0.18476167788583087,True,19.38398031277288,-6.209029484032232,17,-4.666095474163207,0.0002581909258394359,True,0.0491,0.4501,0.3747,False,True
12,100,39.85,2.9,17.41,#6c5b41,80.6,44.0,3.8041586073500944,44.0,0.7758939428660123,0.4378116093121671,True,28.367605898158637,2.7745961013535236,44,1.7992490779460835,0.07899950125543877,True,0.4255,0.3585,0.2576,False,False
13,12,39.79,1.35,34.89,#6f5b22,87.8,,,,,,False,,,6,,,False,0.439,0.3588,0.1354,False,False
14,26,33.5,3.14,28.66,#604b20,83.8,19.230769230769234,-20.965072161880673,5.0,-2.1803528472613785,0.029231316516523474,True,,,5,,,False,0.3784,0.2975,0.1265,False,False
15,138,39.01,1.2,1.45,#5e5b59,50.4,43.47826086956522,3.2824194769153103,60.0,0.7864613236605623,0.4315972690955685,True,23.96517696828592,-1.6278328285191925,60,-1.6726074477570572,0.09969988494199541,True,0.3723,0.3574,0.3512,False,False
16,117,38.61,-0.55,6.49,#5e5a50,94.8,47.008547008547005,6.812705615897102,55.0,1.502990721879255,0.13284143656808517,True,26.825049495958588,1.232039699153475,55,0.866278580295996,0.39017021564499493,True,0.3704,0.3561,0.3155,False,False
