cluster_id,n_products,lab_l,lab_a,lab_b,hex_color,hue_angle,freq_pct,freq_deviation_pp,n_discounted,freq_z,freq_pval,freq_testable,depth_pct,depth_deviation_pp,n_discounted_depth,depth_t,depth_pval,depth_testable,r,g,b,freq_significant,depth_significant
91,167,33.03,52.19,31.44,#9a151f,31.1,36.52694610778443,-5.65654566828317,61.0,-1.4801725322341854,0.1388272087627588,True,24.474649447559667,-0.18324977288690292,61,-0.15488914310921578,0.8774285853174917,True,0.6053,0.0836,0.1225,False,False
92,33,27.6,43.16,20.19,#7e1824,25.1,27.27272727272727,-14.91076450334033,9.0,-1.734441628060009,0.08283975433454373,True,,,9,,,False,0.4969,0.0974,0.1442,False,False
93,73,33.06,49.41,23.47,#961d2b,25.4,24.65753424657534,-17.52595752949226,18.0,-3.0321172581984612,0.002428448486019569,True,18.73850068588912,-5.919398534557448,18,-4.230042538172859,0.0005638682513542367,True,0.5888,0.1143,0.1716,True,True
94,32,33.89,23.81,12.31,#773f3d,27.3,21.875,-20.3084917760676,7.0,-2.32624508174949,0.020005479924706172,True,,,7,,,False,0.4689,0.2506,0.2405,False,False
95,34,39.57,23.77,17.45,#884d42,36.3,67.64705882352942,25.463567047461815,23.0,3.0065020707964667,0.002642722536919735,True,28.707232905133953,4.049333684687383,23,1.9654799181533233,0.06210740156098682,True,0.5353,0.3025,0.259,True,False
96,21,36.49,32.35,26.95,#8c3d2c,39.8,66.66666666666666,24.483174890599063,14.0,2.2718528044840625,0.02309540227388787,True,22.675481807968197,-1.982417412478373,14,-0.6792049226377062,0.5089208816607907,True,0.5528,0.2423,0.1731,False,False
97,162,41.89,6.26,7.55,#715e56,50.3,40.74074074074074,-1.4427510353268613,66.0,-0.3718362352326257,0.710014783135529,True,28.33342688456325,3.6755276641166787,66,3.061368737802312,0.0032019794728054664,True,0.4468,0.3723,0.3401,False,True
98,23,40.21,6.49,17.48,#725a42,69.6,52.17391304347826,9.99042126741066,12.0,0.9701759999534989,0.33195877150506015,True,26.41919191919192,1.7612926987453505,12,0.5326034115124172,0.6049000523179385,True,0.4498,0.3539,0.2611,False,False
99,82,42.0,16.37,21.3,#865840,52.4,60.97560975609756,18.79211798002996,50.0,3.445763480638584,0.0005694485303703913,True,22.398185029495384,-2.259714190951186,50,-1.9920697046233666,0.05195095053365014,True,0.5276,0.3457,0.2543,True,False
100,11,38.9,27.48,35.87,#8f4721,52.5,,,,,,False,,,3,,,False,0.5631,0.2811,0.1303,False,False
101,10,32.52,17.26,28.28,#6f401f,58.6,,,,,,False,,,5,,,False,0.439,0.2546,0.1253,False,False
102,53,36.79,16.18,20.41,#784b36,51.6,54.71698113207547,12.533489356007872,29.0,1.84762035721137,0.06465728264382378,True,25.895353961856422,1.2374547414098522,29,0.6908264720634637,0.49536227791754095,True,0.4708,0.2978,0.2137,False,False
103,24,58.1,-18.92,-24.11,#3096b5,231.9,70.83333333333334,28.649841557265738,17.0,2.842043053837164,0.004482543768663863,True,27.39575163398693,2.7378524135403595,17,1.0938166457929335,0.2902301194328344,True,0.19,0.5917,0.7099,True,False
104,50,56.43,-4.38,-38.67,#3d8dca,263.5,32.0,-10.1834917760676,16.0,-1.4580906549046468,0.144815556892702,True,23.53173688228036,-1.1261623381662105,16,-0.7306933637838482,0.4762256074117569,True,0.2417,0.553,0.793,False,False
105,30,61.6,-6.74,-32.6,#569bcd,258.3,53.333333333333336,11.149841557265733,16.0,1.2366082247093126,0.21623256499333476,True,21.711580086580085,-2.946319133866485,16,-1.6537661176763,0.11894472566396513,True,0.34,0.6082,0.8075,False,False
106,27,59.47,-1.51,-15.66,#7c91aa,264.5,44.44444444444444,2.2609526683768424,12.0,0.23788998568666161,0.8119664228476235,True,20.76923076923077,-3.8886684512158,12,-1.3769005620752366,0.19591813832214103,True,0.4879,0.5694,0.6681,False,False
107,41,59.22,3.36,-34.77,#6a8fcb,275.5,29.268292682926827,-12.915199093140773,12.0,-1.674541214711466,0.0940242814469546,True,23.844246031746028,-0.8136531887005418,12,-0.28858169004825523,0.7782669920587343,True,0.4173,0.5635,0.7973,False,False
108,28,66.51,5.39,-34.83,#83a1e0,278.8,39.285714285714285,-2.897777490353315,11.0,-0.31048945680750084,0.7561887758518615,True,20.692640692640694,-3.965258527805876,11,-2.6167638805282145,0.025740275193870975,True,0.5164,0.6341,0.8785,False,False
109,12,71.12,-4.98,-32.23,#78b3e8,261.2,,,,,,False,,,4,,,False,0.4735,0.7043,0.9107,False,False
110,75,70.35,-4.68,-14.94,#92afc6,252.6,56.00000000000001,13.816508223932406,42.0,2.42287907335285,0.015398051395093463,True,24.21315467257528,-0.4447445478712915,42,-0.3832149418101979,0.7035402306478242,True,0.5755,0.6892,0.7792,True,False
111,53,63.32,-5.22,-17.87,#7a9db8,253.7,56.60377358490566,14.420281808838059,30.0,2.1257612680671962,0.03352314254707928,True,26.769743198576144,2.111843978129574,30,1.0439837888149022,0.3051177411234089,True,0.4823,0.6176,0.7239,False,False
112,5,52.57,-0.23,-19.54,#687f9e,269.3,,,,,,False,,,3,,,False,0.4097,0.4982,0.6221,False,False
113,31,53.48,16.56,-41.25,#7079c6,291.9,29.03225806451613,-13.15123371155147,9.0,-1.4826892882048206,0.13815698191774303,True,,,9,,,False,0.4418,0.4779,0.78,False,False
114,44,54.99,7.13,-34.78,#6882bf,281.6,43.18181818181818,0.9983264057505825,19.0,0.13409164047225755,0.8933301098821756,True,23.543972528823698,-1.113926691622872,19,-0.40429203103450645,0.6907613571952194,True,0.4109,0.5124,0.7515,False,False
115,48,48.5,8.33,-35.41,#5971ae,283.2,29.166666666666668,-13.016825109400932,14.0,-1.8261165642087334,0.06783270565392367,True,19.457904754344383,-5.199994466102186,14,-2.549644145176088,0.02420889618547008,True,0.3499,0.4458,0.686,False,False
116,54,44.8,13.65,-39.96,#5465ac,288.9,22.22222222222222,-19.96126955384538,12.0,-2.970214723590172,0.002975916609466084,True,27.401960784313726,2.744061563867156,12,1.112437726535203,0.2896706089162596,True,0.3303,0.3999,0.6772,True,False
117,32,41.11,0.93,-35.77,#2b639b,271.5,43.75,1.5665082239324002,14.0,0.17943637034322843,0.8575950753915128,True,23.534804481233056,-1.1230947392135135,14,-1.691714814313251,0.11451656284951119,True,0.1687,0.3906,0.6098,False,False
118,58,46.14,18.27,-58.97,#3069d1,287.2,46.55172413793103,4.368232361863433,27.0,0.6736317309540916,0.5005454745858293,True,19.611331569664898,-5.046567650781672,27,-3.2192103184810192,0.0034350667997843625,True,0.1891,0.4124,0.8198,False,True
119,8,45.72,-9.44,-27.96,#26739a,251.3,,,,,,False,,,5,,,False,0.1522,0.4514,0.6059,False,False
120,25,51.87,1.3,-48.57,#187fce,271.5,64.0,21.816508223932402,16.0,2.208808443508175,0.027187967510713174,True,24.79582457983193,0.13792535938535977,16,0.06307556189629325,0.9505391905867624,True,0.0946,0.5004,0.8112,False,False
121,57,49.18,1.29,-38.68,#3d77b6,271.9,24.561403508771928,-17.62208826729567,14.0,-2.6940000995399305,0.0070600143627620555,True,28.52380952380952,3.8659103033629485,14,1.8846375329894292,0.08203125014447182,True,0.2411,0.4691,0.7146,True,False
122,19,46.76,-35.29,5.6,#0c7d64,171.0,36.84210526315789,-5.341386512909708,7.0,-0.4714477998409949,0.6373209882390531,True,,,7,,,False,0.0502,0.4926,0.3939,False,False
